state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,02,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&02,,gp_ward,ward_member,Woman,NONE,1,fcuk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,03,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&03,,gp_ward,ward_member,SC Woman,SC,1,ikoZrh dqekjh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,04,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&04,,gp_ward,ward_member,ST Other than Woman,ST,0,jkts'k ejkaMh,0,vuqlwfpr tu tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,05,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&05,,gp_ward,ward_member,Other than Woman,NONE,0,izlkn gsEcze,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,06,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&06,,gp_ward,ward_member,Woman,NONE,1,xhrkatyh e.My,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,07,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&07,,gp_ward,ward_member,ST Woman,ST,1,f'k'kq nsoh,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,08,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&08,,gp_ward,ward_member,SC Woman,SC,1,cnyh nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,09,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&09,,gp_ward,ward_member,SC Other than Woman,SC,0,y[ku jtokj,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,10,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&10,,gp_ward,ward_member,Other than Woman,NONE,0,Hkhe yky lkgq,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,11,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&11,,gp_ward,ward_member,Woman,NONE,1,gksyh nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,12,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&12,,gp_ward,ward_member,SC Other than Woman,SC,0,furkbZ jtokj,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,13,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&13,,gp_ward,ward_member,Woman,NONE,1,fjadh dqekjh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,चाकुलिया,45,14,,XV cksdkjks@08 pkl@45 pkdqfy;k @izk0fu0{ks0 la0&14,,gp_ward,ward_member,SC Woman,SC,1,eatq nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,01,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&01,,gp_ward,ward_member,Woman,NONE,1,lqtkrk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,02,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&02,,gp_ward,ward_member,Other than Woman,NONE,0,lqfer dqekj xksi,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,03,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&03,,gp_ward,ward_member,SC Woman,SC,1,papyk nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,28,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,04,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&04,,gp_ward,ward_member,Woman,NONE,1,Qqfu;k nklh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,05,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&05,,gp_ward,ward_member,Other than Woman,NONE,0,dkyhpj.k ekgFkk,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,06,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&06,,gp_ward,ward_member,BC Woman,BC,1,[kq'kcq nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,07,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&07,,gp_ward,ward_member,Other than Woman,NONE,0,nkÅn valkjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,08,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&08,,gp_ward,ward_member,Other than Woman,NONE,0,rhjFk flag pkS/kjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,09,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&09,,gp_ward,ward_member,SC Woman,SC,1,Nsiq nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,10,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&10,,gp_ward,ward_member,ST Woman,ST,1,vfurk nsoh,0,vuqlwfpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,11,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&11,,gp_ward,ward_member,ST Woman,ST,1,lksuk nsoh,0,vuqlwfpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,12,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&12,,gp_ward,ward_member,BC Other than Woman,BC,0,vktkn valkjh,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,13,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&13,,gp_ward,ward_member,Woman,NONE,1,Vqyqokyk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,14,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&14,,gp_ward,ward_member,Woman,NONE,1,dqlqe nklh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,15,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&15,,gp_ward,ward_member,ST Other than Woman,ST,0,ijhf{kr dksjk,0,vuqlwfpr tu tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,का”ाीझरिया,46,16,,XV cksdkjks@08 pkl@46 dk”kh>fj;k @izk0fu0{ks0 la0&16,,gp_ward,ward_member,SC Other than Woman,SC,0,mÙke dqekj jtokj,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,01,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&01,,gp_ward,ward_member,BC Woman,BC,1,xhrk nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,02,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&02,,gp_ward,ward_member,SC Woman,SC,1,Hkokuh nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,03,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&03,,gp_ward,ward_member,ST Other than Woman,ST,0,jke ukjk;.k gsEcze,0,vuqlwfpr tu tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,04,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&04,,gp_ward,ward_member,Woman,NONE,1,oh.kk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,05,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&05,,gp_ward,ward_member,BC Other than Woman,BC,0,;kno pUnz egrks,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,06,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&06,,gp_ward,ward_member,Other than Woman,NONE,0,vf'ouh dqekj egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,07,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&07,,gp_ward,ward_member,Woman,NONE,1,y{eh xksi,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,29,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,08,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&08,,gp_ward,ward_member,Other than Woman,NONE,0,izHkq egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,09,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&09,,gp_ward,ward_member,Woman,NONE,1,lkoh=h nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,10,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&10,,gp_ward,ward_member,BC Woman,BC,1,lsQkyh nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,11,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&11,,gp_ward,ward_member,Other than Woman,NONE,0,jk[kksgjh egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,12,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&12,,gp_ward,ward_member,SC Other than Woman,SC,0,dje pan lfgl,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,उलगोड़ा,47,13,,XV cksdkjks@08 pkl@47 myxksM+k @izk0fu0{ks0 la0&13,,gp_ward,ward_member,Woman,NONE,1,xhrk okyk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,01,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&01,,gp_ward,ward_member,Other than Woman,NONE,0,ifjf{kr egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,02,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&02,,gp_ward,ward_member,Woman,NONE,1,"m""kk nsoh",0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,03,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&03,,gp_ward,ward_member,Woman,NONE,1,vydkjkuh nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,04,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&04,,gp_ward,ward_member,Woman,NONE,1,xhrk ckyk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,05,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&05,,gp_ward,ward_member,Other than Woman,NONE,0,HkxhjFk egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,06,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&06,,gp_ward,ward_member,Other than Woman,NONE,0,lat; xksi,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,07,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&07,,gp_ward,ward_member,SC Other than Woman,SC,0,fcUnq nsoh,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,08,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&08,,gp_ward,ward_member,BC Other than Woman,BC,0,fd'kksj dqekj egrks,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,09,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&09,,gp_ward,ward_member,BC Woman,BC,1,eerk nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,10,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&10,,gp_ward,ward_member,BC Other than Woman,BC,0,Hktksgjh egrks,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,11,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&11,,gp_ward,ward_member,BC Woman,BC,1,Nk;k nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,पिण्डªाजोरा,48,12,,XV cksdkjks@08 pkl@48 fi.Mªktksjk @izk0fu0{ks0 la0&12,,gp_ward,ward_member,SC Woman,SC,1,yrk nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,01,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&01,,gp_ward,ward_member,Other than Woman,NONE,0,eukst lfgl,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,30,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,02,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&02,,gp_ward,ward_member,Woman,NONE,1,'k;keyk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,03,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&03,,gp_ward,ward_member,BC Other than Woman,BC,0,yrhQ valkjh,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,04,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&04,,gp_ward,ward_member,Other than Woman,NONE,0,jaxyky dkfyUnh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,05,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&05,,gp_ward,ward_member,BC Woman,BC,1,ifeZyh nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,06,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&06,,gp_ward,ward_member,BC Woman,BC,1,QkYxquh nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,07,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&07,,gp_ward,ward_member,SC Other than Woman,SC,0,t;yky nkl,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,08,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&08,,gp_ward,ward_member,Woman,NONE,1,vatw nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,09,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&09,,gp_ward,ward_member,Other than Woman,NONE,0,nsosUnz flag pkS/kjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,10,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&10,,gp_ward,ward_member,SC Woman,SC,1,'kksHkk nsoh,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
Jharkhand,2015,Bokaro,चास,08,टुपरा,49,11,,XV cksdkjks@08 pkl@49 Vqijk @izk0fu0{ks0 la0&11,,gp_ward,ward_member,Woman,NONE,1,ikuh nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_GPS _GPM_GPVM.pdf,31,Chas_GPS _GPM_GPVM.pdf
