dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,seat_no,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
rajasthan/gp_head/2005,424fc0589e10,Rajasthan|2005|gp_head|AJMER|ARAIN|dhasuk||,1,Rajasthan,2005,AJMER,ARAIN,dhasuk,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,NIMMI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,2dbb5dcb7db0,Rajasthan|2005|gp_head|AJMER|ARAIN|fatehgarh||,1,Rajasthan,2005,AJMER,ARAIN,fatehgarh,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,VIMLESH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,11941d9614fd,Rajasthan|2005|gp_head|AJMER|ARAIN|gothiyana||,1,Rajasthan,2005,AJMER,ARAIN,gothiyana,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAJESH JAIN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,ed5adf19b461,Rajasthan|2005|gp_head|AJMER|ARAIN|harpura||,1,Rajasthan,2005,AJMER,ARAIN,harpura,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBC W,all_seats,seat,,AARAMI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e32e85de49b6,Rajasthan|2005|gp_head|AJMER|ARAIN|hingoniya||,1,Rajasthan,2005,AJMER,ARAIN,hingoniya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,DEVI LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,308a0e568aed,Rajasthan|2005|gp_head|AJMER|ARAIN|jheerota||,1,Rajasthan,2005,AJMER,ARAIN,jheerota,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,HARJI RAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e07a8d712431,Rajasthan|2005|gp_head|AJMER|ARAIN|kalanada||,1,Rajasthan,2005,AJMER,ARAIN,kalanada,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAM KISHAN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,cbeaa59ab122,Rajasthan|2005|gp_head|AJMER|ARAIN|kaseer||,1,Rajasthan,2005,AJMER,ARAIN,kaseer,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,PUSI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,8d58c94e187c,Rajasthan|2005|gp_head|AJMER|ARAIN|katsura||,1,Rajasthan,2005,AJMER,ARAIN,katsura,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,KOUSHALIYA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,eb9d557dd2b8,Rajasthan|2005|gp_head|AJMER|ARAIN|kheeriya||,1,Rajasthan,2005,AJMER,ARAIN,kheeriya,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,CHHAGAN LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e934024e92e3,Rajasthan|2005|gp_head|AJMER|ARAIN|lallai||,1,Rajasthan,2005,AJMER,ARAIN,lallai,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,HARJI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,ed9b1c31cb59,Rajasthan|2005|gp_head|AJMER|ARAIN|lamba||,1,Rajasthan,2005,AJMER,ARAIN,lamba,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,RAM GOPAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,62683bb3ef6a,Rajasthan|2005|gp_head|AJMER|ARAIN|mandawariya||,1,Rajasthan,2005,AJMER,ARAIN,mandawariya,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,NATHU LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,0f427dc1a5b5,Rajasthan|2005|gp_head|AJMER|ARAIN|manoharpura||,1,Rajasthan,2005,AJMER,ARAIN,manoharpura,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,SAJJAN KANWAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,a3c60618378a,Rajasthan|2005|gp_head|AJMER|ARAIN|rampali||,1,Rajasthan,2005,AJMER,ARAIN,rampali,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,BHURI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,d130f317e21d,Rajasthan|2005|gp_head|AJMER|ARAIN|sandoliya||,1,Rajasthan,2005,AJMER,ARAIN,sandoliya,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBC W,all_seats,seat,,PREM DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,f305fb4fcd5b,Rajasthan|2005|gp_head|AJMER|ARAIN|sanpla||,1,Rajasthan,2005,AJMER,ARAIN,sanpla,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SC W,all_seats,seat,,KAMLA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e8e5df313a10,Rajasthan|2005|gp_head|AJMER|ARAIN|sironj||,1,Rajasthan,2005,AJMER,ARAIN,sironj,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,MOHAN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,59be8e2a8668,Rajasthan|2005|gp_head|AJMER|ARAIN|soonpa||,1,Rajasthan,2005,AJMER,ARAIN,soonpa,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,CHANDRA KIRAN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,0b7712fab22e,Rajasthan|2005|gp_head|AJMER|ARAIN|syar||,1,Rajasthan,2005,AJMER,ARAIN,syar,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,DEVKARAN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,fc6e5b2b3d59,Rajasthan|2005|gp_head|AJMER|BHINAI|badgaon||,1,Rajasthan,2005,AJMER,BHINAI,badgaon,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,VANSH PRADEEP SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e60e83fc6998,Rajasthan|2005|gp_head|AJMER|BHINAI|badli||,1,Rajasthan,2005,AJMER,BHINAI,badli,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,GHISA LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,f90be47d2830,Rajasthan|2005|gp_head|AJMER|BHINAI|bandanwara||,1,Rajasthan,2005,AJMER,BHINAI,bandanwara,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,KAMLENDRA KANWAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,7d497dce2f47,Rajasthan|2005|gp_head|AJMER|BHINAI|barol||,1,Rajasthan,2005,AJMER,BHINAI,barol,gram_panchayat,,,,gp_head,sarpanch,ST,ST,sc_st_obc,1,ST Woman,ST W,all_seats,seat,,SITA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,921882f605ec,Rajasthan|2005|gp_head|AJMER|BHINAI|bhagwantpura||,1,Rajasthan,2005,AJMER,BHINAI,bhagwantpura,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SC W,all_seats,seat,,RAMESHWARI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,3f239e0ec2f2,Rajasthan|2005|gp_head|AJMER|BHINAI|bhinay||,1,Rajasthan,2005,AJMER,BHINAI,bhinay,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,TULSI RAM KHINCHI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,02e412e08135,Rajasthan|2005|gp_head|AJMER|BHINAI|boobkiya||,1,Rajasthan,2005,AJMER,BHINAI,boobkiya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,HARIPRASAD JAT,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,6be0c7159cab,Rajasthan|2005|gp_head|AJMER|BHINAI|chapaneri||,1,Rajasthan,2005,AJMER,BHINAI,chapaneri,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAKESH SHARMA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e259da6f3eb1,Rajasthan|2005|gp_head|AJMER|BHINAI|chachundra||,1,Rajasthan,2005,AJMER,BHINAI,chachundra,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,RAJI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,8fada94d11d9,Rajasthan|2005|gp_head|AJMER|BHINAI|dabrela||,1,Rajasthan,2005,AJMER,BHINAI,dabrela,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,BHADULAL GURJAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,c905808e9d67,Rajasthan|2005|gp_head|AJMER|BHINAI|devliyakalan||,1,Rajasthan,2005,AJMER,BHINAI,devliyakalan,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAMSWAROOP MEWARA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,860756c588b0,Rajasthan|2005|gp_head|AJMER|BHINAI|dhantol||,1,Rajasthan,2005,AJMER,BHINAI,dhantol,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBC W,all_seats,seat,,SANTOK,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,37c78b8b3781,Rajasthan|2005|gp_head|AJMER|BHINAI|ekalsinha||,1,Rajasthan,2005,AJMER,BHINAI,ekalsinha,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,JAGDISH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,b653729ce2ef,Rajasthan|2005|gp_head|AJMER|BHINAI|goyala||,1,Rajasthan,2005,AJMER,BHINAI,goyala,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,KAMLA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,9ab91f041424,Rajasthan|2005|gp_head|AJMER|BHINAI|gudhakhurd||,1,Rajasthan,2005,AJMER,BHINAI,gudhakhurd,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,GOPAL SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,fde98341d526,Rajasthan|2005|gp_head|AJMER|BHINAI|jotaya||,1,Rajasthan,2005,AJMER,BHINAI,jotaya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,HANSA KANWAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,745ce6af0e6d,Rajasthan|2005|gp_head|AJMER|BHINAI|kerot||,1,Rajasthan,2005,AJMER,BHINAI,kerot,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBC W,all_seats,seat,,JETHI DEVI KIR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,9017a31208f5,Rajasthan|2005|gp_head|AJMER|BHINAI|kaneikalan||,1,Rajasthan,2005,AJMER,BHINAI,kaneikalan,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAJENDRA SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,c5101368e14c,Rajasthan|2005|gp_head|AJMER|BHINAI|karanti||,1,Rajasthan,2005,AJMER,BHINAI,karanti,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,GYARSILAL RAWAT,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,1230e1ec280f,Rajasthan|2005|gp_head|AJMER|BHINAI|kebaniya||,1,Rajasthan,2005,AJMER,BHINAI,kebaniya,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,HARCHAND RAIGAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e1c41933be75,Rajasthan|2005|gp_head|AJMER|BHINAI|kumhariya||,1,Rajasthan,2005,AJMER,BHINAI,kumhariya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,RAMPYARI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,da365c260437,Rajasthan|2005|gp_head|AJMER|BHINAI|lamgara||,1,Rajasthan,2005,AJMER,BHINAI,lamgara,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,BHAIRU LAL CHAMAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,671b9b36f0de,Rajasthan|2005|gp_head|AJMER|BHINAI|nagola||,1,Rajasthan,2005,AJMER,BHINAI,nagola,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SC W,all_seats,seat,,SUNDARI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,47a8825ab8da,Rajasthan|2005|gp_head|AJMER|BHINAI|nandsi||,1,Rajasthan,2005,AJMER,BHINAI,nandsi,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,DILIP SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,b5cfc142ba61,Rajasthan|2005|gp_head|AJMER|BHINAI|padliya||,1,Rajasthan,2005,AJMER,BHINAI,padliya,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,SHIVRAJ GUSANAI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,c10479d3dc50,Rajasthan|2005|gp_head|AJMER|BHINAI|padanga||,1,Rajasthan,2005,AJMER,BHINAI,padanga,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,BHALA RAM GURJAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,87a22fd2bc24,Rajasthan|2005|gp_head|AJMER|BHINAI|rammaliya||,1,Rajasthan,2005,AJMER,BHINAI,rammaliya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,GANESH CHOUDHARY,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,479c595d22d6,Rajasthan|2005|gp_head|AJMER|BHINAI|ratakot||,1,Rajasthan,2005,AJMER,BHINAI,ratakot,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,SUBHASH UPADHYAY,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,d7d6202ae150,Rajasthan|2005|gp_head|AJMER|BHINAI|sarana||,1,Rajasthan,2005,AJMER,BHINAI,sarana,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,MADAN LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,142c9edbb810,Rajasthan|2005|gp_head|AJMER|BHINAI|satolav||,1,Rajasthan,2005,AJMER,BHINAI,satolav,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,RAMDHANI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,ba8dcdc739b7,Rajasthan|2005|gp_head|AJMER|BHINAI|shergarh||,1,Rajasthan,2005,AJMER,BHINAI,shergarh,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,LADU RAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,d8153a532c0f,Rajasthan|2005|gp_head|AJMER|BHINAI|shokaliya||,1,Rajasthan,2005,AJMER,BHINAI,shokaliya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GEN W,all_seats,seat,,KESAR BAI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,090236dfd119,Rajasthan|2005|gp_head|AJMER|BHINAI|singawal||,1,Rajasthan,2005,AJMER,BHINAI,singawal,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,SEHDEV GURJAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,9fb72d882f85,Rajasthan|2005|gp_head|AJMER|BHINAI|sobari||,1,Rajasthan,2005,AJMER,BHINAI,sobari,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,RAMESH CHANDRA DHABAI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,a0572419fa12,Rajasthan|2005|gp_head|AJMER|BHINAI|tantoti||,1,Rajasthan,2005,AJMER,BHINAI,tantoti,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,TIKAM BHAMBI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,e4beb1456c42,Rajasthan|2005|gp_head|AJMER|JAWAJA|aasan||,1,Rajasthan,2005,AJMER,JAWAJA,aasan,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,GANPAT SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,81252f997cee,Rajasthan|2005|gp_head|AJMER|JAWAJA|ateetmand||,1,Rajasthan,2005,AJMER,JAWAJA,ateetmand,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,PRATAP SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,980e0e7ebe08,Rajasthan|2005|gp_head|AJMER|JAWAJA|badkhochra||,1,Rajasthan,2005,AJMER,JAWAJA,badkhochra,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,KUPSINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
rajasthan/gp_head/2005,4b6b7ada72ed,Rajasthan|2005|gp_head|AJMER|JAWAJA|balad||,1,Rajasthan,2005,AJMER,JAWAJA,balad,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,BHIM SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2005_std.parquet,,dataset,
