dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
jammu_and_kashmir/gp_ward/2010,be428049b0c1,Jammu & Kashmir|2010|gp_ward|||Budhan-A|IV|,1,Jammu & Kashmir,2010,,,Budhan-A,halqa,IV,Dalu,gp_ward,ward,ST,ST,sc_st_only,1,ST Woman,ST/W,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,971390ddc491,Jammu & Kashmir|2010|gp_ward|||Budhan-B|I|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,I,Hariwala,gp_ward,ward,ST,ST,sc_st_only,1,ST Woman,ST/W,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,ed00d104e726,Jammu & Kashmir|2010|gp_ward|||Budhan-B|III|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,III,Paj,gp_ward,ward,ST,ST,sc_st_only,0,ST Other than Woman,ST,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,50e6f837876e,Jammu & Kashmir|2010|gp_ward|||Budhan-B|IV|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,IV,Danna,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,4f0c09e7f520,Jammu & Kashmir|2010|gp_ward|||Budhan-B|VII|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,VII,Bagard,gp_ward,ward,ST,ST,sc_st_only,1,ST Woman,ST/W,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,8ac1b807c954,Jammu & Kashmir|2010|gp_ward|||Budhan-B|VIII|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,VIII,Kote Katha,gp_ward,ward,ST,ST,sc_st_only,0,ST Other than Woman,ST,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,723c1b98ef52,Jammu & Kashmir|2010|gp_ward|||Budhan-B|X|,1,Jammu & Kashmir,2010,,,Budhan-B,halqa,X,Soo Devta,gp_ward,ward,ST,ST,sc_st_only,0,ST Other than Woman,ST,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/(Mahore).pdf,9,page,
jammu_and_kashmir/gp_ward/2010,d4b9a7617868,Jammu & Kashmir|2010|gp_ward||||No & Name of Panch Constituency|,0,Jammu & Kashmir,2010,,,,,No & Name of Panch Constituency,,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Reserved/ Un-reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,f460be17dacf,Jammu & Kashmir|2010|gp_ward|||Ambaran|1|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,1,Ambaran,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,b792ca69abdd,Jammu & Kashmir|2010|gp_ward|||Ambaran|2|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,2,Ambaran/Bhambaran Lower,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,88132b2be0ce,Jammu & Kashmir|2010|gp_ward|||Ambaran|3|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,3,Ambaran I,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,f2f0bf1b18d9,Jammu & Kashmir|2010|gp_ward|||Ambaran|4|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,4,Ambaran Proper,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,b410c9d7f077,Jammu & Kashmir|2010|gp_ward|||Ambaran|5|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,5,Ambaran /Bhambaran Proper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,30b3555901e2,Jammu & Kashmir|2010|gp_ward|||Ambaran|6|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,6,Ambaran /Bhambaran Lower,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,b60699ad6ddd,Jammu & Kashmir|2010|gp_ward|||Ambaran|7|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,7,Ambaran/Bhambaran Dhaga Channi,gp_ward,ward,SC,SC,sc_st_only,1,SC Woman,Res. For Women/SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,18d24b2297fd,Jammu & Kashmir|2010|gp_ward|||Ambaran|8|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,8,Ambrian/Bhambaran Dhaga,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,ef57ba287448,Jammu & Kashmir|2010|gp_ward|||Ambaran|9|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,9,Ambaran Bhambran Gura Talab Upper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,5c74fb34acd7,Jammu & Kashmir|2010|gp_ward|||Ambaran|10|,1,Jammu & Kashmir,2010,,,Ambaran,halqa,10,Ambaran/Bhambran Lower,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,6dc82b116a97,Jammu & Kashmir|2010|gp_ward|||Bandwal|1|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,1,Bandwal Colony,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,84b7342d2ad6,Jammu & Kashmir|2010|gp_ward|||Bandwal|2|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,2,Bandwal Moh Harijan,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,fdcc728b9f44,Jammu & Kashmir|2010|gp_ward|||Bandwal|3|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,3,Bandwal Moh Harijan,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,ceb135cf3ade,Jammu & Kashmir|2010|gp_ward|||Bandwal|4|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,4,Mandiwala,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,932dc5acdcb2,Jammu & Kashmir|2010|gp_ward|||Bandwal|5|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,5,Mandiwala Moh Brahamana,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,79de34ab8cc2,Jammu & Kashmir|2010|gp_ward|||Bandwal|6|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,6,Chak Sikander,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,87bae6355f8e,Jammu & Kashmir|2010|gp_ward|||Bandwal|7|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,7,Rattanpur,gp_ward,ward,SC,SC,sc_st_only,1,SC Woman,Res. For SC/Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,25661a63abfa,Jammu & Kashmir|2010|gp_ward|||Bandwal|8|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,8,Rattanpur Moh Rajputtan,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,8afada0b3206,Jammu & Kashmir|2010|gp_ward|||Bandwal|9|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,9,Siteryala,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,3639de2c512e,Jammu & Kashmir|2010|gp_ward|||Bandwal|10|,1,Jammu & Kashmir,2010,,,Bandwal,halqa,10,Bandwal,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,82f9aafe5302,Jammu & Kashmir|2010|gp_ward|||Balgara|1|,1,Jammu & Kashmir,2010,,,Balgara,halqa,1,Balgara Lower,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,0f16824589a2,Jammu & Kashmir|2010|gp_ward|||Balgara|2|,1,Jammu & Kashmir,2010,,,Balgara,halqa,2,Balgara Upper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,6b2afb454ee2,Jammu & Kashmir|2010|gp_ward|||Balgara|3|,1,Jammu & Kashmir,2010,,,Balgara,halqa,3,Balgara Moh Mashani,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,ae376c99dd7d,Jammu & Kashmir|2010|gp_ward|||Balgara|4|,1,Jammu & Kashmir,2010,,,Balgara,halqa,4,Pyain Upper,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,a14a692535ff,Jammu & Kashmir|2010|gp_ward|||Balgara|5|,1,Jammu & Kashmir,2010,,,Balgara,halqa,5,Pyain Center,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,881d282d8069,Jammu & Kashmir|2010|gp_ward|||Balgara|6|,1,Jammu & Kashmir,2010,,,Balgara,halqa,6,Pyain,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,075b5a6bebe9,Jammu & Kashmir|2010|gp_ward|||Balgara|7|,1,Jammu & Kashmir,2010,,,Balgara,halqa,7,Targha East,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,6cce0fe458ae,Jammu & Kashmir|2010|gp_ward|||Balgara|8|,1,Jammu & Kashmir,2010,,,Balgara,halqa,8,Targha West,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,f0f6448b96ea,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|1|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,1,Bandral Upper,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,ba08f70401a1,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|2|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,2,Bandral Proper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,6b39fd9040d2,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|3|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,3,Bandral Lower,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,1c0d2d3f068e,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|4|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,4,Bandral Moh Rajputtan,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,37ff64e0e9a2,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|5|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,5,Bandral Kalan da Nallah,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,385777f20c2f,Jammu & Kashmir|2010|gp_ward|||Bandral Khurd|6|,1,Jammu & Kashmir,2010,,,Bandral Khurd,halqa,6,Bandral Lower,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,1,page,
jammu_and_kashmir/gp_ward/2010,e92865cbfc14,Jammu & Kashmir|2010|gp_ward|||Baruie|1|,1,Jammu & Kashmir,2010,,,Baruie,halqa,1,Baruie Paija,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,119f53921a34,Jammu & Kashmir|2010|gp_ward|||Baruie|2|,1,Jammu & Kashmir,2010,,,Baruie,halqa,2,Baruie Danga,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,e56408d84995,Jammu & Kashmir|2010|gp_ward|||Baruie|3|,1,Jammu & Kashmir,2010,,,Baruie,halqa,3,Baruie Lower,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,82b3182e4e15,Jammu & Kashmir|2010|gp_ward|||Baruie|4|,1,Jammu & Kashmir,2010,,,Baruie,halqa,4,Baruie Loharan,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,afd834447907,Jammu & Kashmir|2010|gp_ward|||Baruie|5|,1,Jammu & Kashmir,2010,,,Baruie,halqa,5,Baruie Sangani Parsoti,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,9fcbdb238141,Jammu & Kashmir|2010|gp_ward|||Baruie|6|,1,Jammu & Kashmir,2010,,,Baruie,halqa,6,Baruie Sangani Upper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,87f685bd9aed,Jammu & Kashmir|2010|gp_ward|||Baruie|7|,1,Jammu & Kashmir,2010,,,Baruie,halqa,7,Baruie Sangani Lower,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,468caecf5d97,Jammu & Kashmir|2010|gp_ward|||Baruie|8|,1,Jammu & Kashmir,2010,,,Baruie,halqa,8,Barola,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,cd8852167d3c,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|1|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,1,Kodeywalla I,gp_ward,ward,SC,SC,sc_st_only,1,SC Woman,Res. For SC/Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,ddc2588d54c5,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|2|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,2,Kodeywalla II,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,84ded34158a3,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|3|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,3,Kanger,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,2e3e35671fd6,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|4|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,4,Bhalwal Upper,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,f1683be3e0a9,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|5|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,5,Bhalwal Proper,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,6a40fe2b0a0b,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|6|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,6,Bhalwal Lower,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,7bfda8295ad0,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|7|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,7,Bhalwal Moh Ramdassian,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,460095efdf59,Jammu & Kashmir|2010|gp_ward|||Bhalwal Brah|8|,1,Jammu & Kashmir,2010,,,Bhalwal Brah,halqa,8,Bhalwal Moh Kanshallian,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,76b949284680,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|1|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,1,Bharda Moh Takkian,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,91cc24cd08c9,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|2|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,2,Bharda Kalan,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,457d53afe094,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|3|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,3,Bharda Kalan,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,3a8c67e7d405,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|4|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,4,Moh Sather,gp_ward,ward,SC,SC,sc_st_only,1,SC Woman,Res. For SC/Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,5f14686ed394,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|5|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,5,Bharda Khurd,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,4539e3a3a0b8,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|6|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,6,Bharda Kalan,gp_ward,ward,NONE,NONE,sc_st_only,0,Other than Woman,Un Reserved,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,2da87b8597c1,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|7|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,7,Bharda Moh Gota,gp_ward,ward,NONE,NONE,sc_st_only,1,Woman,Res. For Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,540d6ff2be8a,Jammu & Kashmir|2010|gp_ward|||Bharda Kalan|8|,1,Jammu & Kashmir,2010,,,Bharda Kalan,halqa,8,Bharda Moh Rakh,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,e9a4315be4b6,Jammu & Kashmir|2010|gp_ward|||Bhiri Taryai|1|,1,Jammu & Kashmir,2010,,,Bhiri Taryai,halqa,1,Bheri Upper,gp_ward,ward,SC,SC,sc_st_only,1,SC Woman,Res. For SC/Women,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
jammu_and_kashmir/gp_ward/2010,2d59849c9536,Jammu & Kashmir|2010|gp_ward|||Bhiri Taryai|2|,1,Jammu & Kashmir,2010,,,Bhiri Taryai,halqa,2,Bheri Lower,gp_ward,ward,SC,SC,sc_st_only,0,SC Other than Woman,Res. For SC,all_seats,seat,,,,,,,latin,local_elections,fd6eb1cf8080-dirty,data/jk/2010/Akhnoor.pdf,2,page,
