dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,seat_no,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
andhra_pradesh/gp_ward/2020,24ad4137a0cf,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KONGODU|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,KONGODU,gram_panchayat,7,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,726035cc4256,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KONGODU|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,KONGODU,gram_panchayat,8,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,d206c3b1c8eb,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KONGODU|9|,1,Andhra Pradesh,2020,East Godavari,Karapa,KONGODU,gram_panchayat,9,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,c83d1322902f,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KONGODU|10|,1,Andhra Pradesh,2020,East Godavari,Karapa,KONGODU,gram_panchayat,10,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,198a1f00a9e4,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,1,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,SC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,05b17141e839,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,2,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,338909eab35d,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,3,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,8b77f189b27c,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,4,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,1c7b0a7175b2,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,5,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,237200da7a56,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,6,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,783cee771f16,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,7,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,221009628f67,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,8,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,95afa48274c4,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|9|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,9,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,794473779ce2,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KORIPALLI|10|,1,Andhra Pradesh,2020,East Godavari,Karapa,KORIPALLI,gram_panchayat,10,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,7eb086ad4d6c,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,1,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f6fc8a0473cf,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,2,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f51ac1cc9110,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,3,,,gp_ward,ward,SC,SC,sc_st_bc,0,SC Other than Woman,SC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,9c0b0875ee79,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,4,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,d198d83690f6,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,5,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,1d087cdaee91,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,6,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,03272d628d6e,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,7,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,b634c06f192a,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,8,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,4412da0510c9,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|9|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,9,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,2bac6609ec90,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|10|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,10,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,SC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,e4eb6776babc,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|11|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,11,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f25361a40a0e,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|KURADA|12|,1,Andhra Pradesh,2020,East Godavari,Karapa,KURADA,gram_panchayat,12,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,b6bdea09132c,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,1,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f1470da296ca,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,2,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,92ae69766fbc,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,3,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,Sc(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,d2a1d0a6e367,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,4,,,gp_ward,ward,SC,SC,sc_st_bc,0,SC Other than Woman,SC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,bcebb07f98ab,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,5,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,37c5595dbd8b,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,6,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,01a376504a56,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,7,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,5d859ee1e6fd,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,8,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,84818afbc7e5,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|9|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,9,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,bf457b3f295e,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|10|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,10,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,60a24f0b3dea,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|11|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,11,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,ad99199fe726,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|12|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,12,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,671a9fcdbc20,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|13|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,13,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,e053343f7cb1,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|NADAKUDURU|14|,1,Andhra Pradesh,2020,East Godavari,Karapa,NADAKUDURU,gram_panchayat,14,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,4139a0f90e79,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,1,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,56d5df2f969a,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,2,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,1079b1105bd6,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,3,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,858b56cad3e1,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,4,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,cf2894ab9340,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,5,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,fac40e8305ec,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,6,,,gp_ward,ward,SC,SC,sc_st_bc,0,SC Other than Woman,SC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,7d627dfeee7c,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,7,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,SC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,4267aebecd37,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PATHARLAGADDA|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,PATHARLAGADDA,gram_panchayat,8,,,gp_ward,ward,SC,SC,sc_st_bc,0,SC Other than Woman,SC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,6f64790ad91a,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,1,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,SC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,1d779ea302b4,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,2,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,61a53e79390b,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,3,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,1916491488ad,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,4,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,5ebf2ffa8d0b,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,5,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f98e283018dc,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,6,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,9693033a3870,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|7|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,7,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,2fbd11a304ab,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|8|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,8,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,8033f495b888,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|9|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,9,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,13102af57354,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAKOTHURU|10|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAKOTHURU,gram_panchayat,10,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,e9aa69bd1b6e,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|1|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,1,,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,UR,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,4e201169736b,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|2|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,2,,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,BC(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,7dd2ef0b9ba6,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|3|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,3,,,gp_ward,ward,SC,SC,sc_st_bc,0,SC Other than Woman,SC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,35c8e86dc3a1,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|4|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,4,,,gp_ward,ward,SC,SC,sc_st_bc,1,SC Woman,Sc(w),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,3420400cd2cb,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|5|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,5,,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,UR(W),all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
andhra_pradesh/gp_ward/2020,f47028c8d9eb,Andhra Pradesh|2020|gp_ward|East Godavari|Karapa|PEDDAPURAPPADU|6|,1,Andhra Pradesh,2020,East Godavari,Karapa,PEDDAPURAPPADU,gram_panchayat,6,,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,BC,all_seats,seat,,,,,,,latin,local_elections,b48c48b73973-dirty,data/ap/2020_res_gp/est_res_gp.pdf,32,page,
