dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
goa/gp_ward/2012,c1428cbe7166,Goa|2012|gp_ward|North Goa|Bardez|NERUL|IV|,1,Goa,2012,North Goa,Bardez,NERUL,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Dasharath Kashinath Kalangutkar,,170,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,01cd1207565a,Goa|2012|gp_ward|North Goa|Bardez|NERUL|V|,1,Goa,2012,North Goa,Bardez,NERUL,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Prakash Manguesh Kalangutkar,,127,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,7108b9f1ad1b,Goa|2012|gp_ward|North Goa|Bardez|NERUL|VI|,1,Goa,2012,North Goa,Bardez,NERUL,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Mahadev Shantaram Rivonkar,,162,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,90aea381f4b2,Goa|2012|gp_ward|North Goa|Bardez|NERUL|VII|,1,Goa,2012,North Goa,Bardez,NERUL,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Shashikala Janu Govekar,,273,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,2df5473970d7,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|I|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Gajanan Ramnath Halarnkar,,102,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,cc83301bcaef,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|II|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ghanasham Pundalik Naik,,248,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,6a9f912333d7,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|III|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Blanch Francis D'souza,,193,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,733766cae922,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|IV|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Radhika Gopal Sawant,,197,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,8b42da66be64,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|V|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Subhash Harichandra Kalangutkar,,239,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,060940dc19ef,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|VI|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Swapnil Rama Chodankar,,247,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,874a67ff2f3c,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|VII|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Dipali Gurunath Vernekar,,265,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,798bc116acd9,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|VIII|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,VIII,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Rajesh Tulshidas Valvaikar,,322,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,b3ff5ff8892a,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|IX|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Umesh Anant Phadte,,501,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,0891b27f7ee5,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|X|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,X,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Vishranti Rajkumar Desai,,196,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,d05fabd01886,Goa|2012|gp_ward|North Goa|Bardez|PENHA-DE- FRANCA|XI|,1,Goa,2012,North Goa,Bardez,PENHA-DE- FRANCA,gram_panchayat,XI,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Safar Kedar Fadte,,164,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,c3ccfd7d1884,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|I|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,I,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Sandeep Kashinath Bandodkar,,248,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,d4b659b96e05,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|II|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Sonal Hemant Malvankar,,187,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,8dcaea325e0b,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|III|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Rupesh Damodar Naik,,194,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,2,page,
goa/gp_ward/2012,0247d237b303,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|IV|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Damini Dayanand Shirodkar,,152,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,90256a2bbb79,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|V|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Sayajirao Ladko Rane,,170,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,ae95da174414,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|VI|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,VI,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Karan Kamalakant Govenkar,,125,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,750e1da58d40,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|VII|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Sangeeta Babani Narvekar,,131,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,4f5f25fc99cb,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|VIII|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,VIII,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Amarnath Raghunath Govekar,,205,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,7aaf0aa0162e,Goa|2012|gp_ward|North Goa|Bardez|PILERNE|IX|,1,Goa,2012,North Goa,Bardez,PILERNE,gram_panchayat,IX,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Santosh Kashinath Bandodkar,,202,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,bbb414a21eee,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|I|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,I,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Felix Lycas Rodrigues,,119,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,116c59cbf283,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|II|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,II,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,OBC Wom,all_seats,seat,,Snehal Sandeep Gaonkar,,140,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,7331aafd5892,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|III|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Subhash Gopal Pednekar,,123,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,03e62b7f92e4,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|IV|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Rajani Mahadev Parulekar,,115,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,d659eebd0f8f,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|V|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Virendra Gurudas Shirodkar,,95,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,c456b587812d,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|VI|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Sushmita Subhash Pednekar,,228,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,b217ac723648,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|VII|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Deepali Digamber Korgaonkar,,164,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,91e53bbefa21,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|VIII|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,VIII,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Prasanna Prabhakar Nagvekar,,196,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,e4e66c526fce,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|IX|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Kedar Jayprakash Naik,,288,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,103ec7475bca,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|X|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,X,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Prarthna Keshav Garudi Desai,,194,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,26afae488398,Goa|2012|gp_ward|North Goa|Bardez|REIS-MAGOES|XI|,1,Goa,2012,North Goa,Bardez,REIS-MAGOES,gram_panchayat,XI,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,OBC Wom,all_seats,seat,,Shruti Suraj Chodankar,,222,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,3df32021a247,Goa|2012|gp_ward|North Goa|Bardez|SALIGAO|I|,1,Goa,2012,North Goa,Bardez,SALIGAO,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Dayanand Kanta Mandrekar,,168,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,8df776199af7,Goa|2012|gp_ward|North Goa|Bardez|SALIGAO|II|,1,Goa,2012,North Goa,Bardez,SALIGAO,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Geeta Somanath Rane,,237,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,5a33f4067dd2,Goa|2012|gp_ward|North Goa|Bardez|SALIGAO|III|,1,Goa,2012,North Goa,Bardez,SALIGAO,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Eknath Vassant Oraskar,,195,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
goa/gp_ward/2012,4156326f3cd4,Goa|2012|gp_ward|North Goa|Bardez|SALIGAO|IV|,1,Goa,2012,North Goa,Bardez,SALIGAO,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Neha Naresh Kerkar,,177,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Bardez.pdf,3,page,
