state,year,district,block,body,gram_panchayat,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,sc_reserved_ward_count,st_reserved_ward_count,women_reserved_ward_count,source_path,source_page,source_pdf,source_url,source_capture
Assam,2025,Hailakandi,Hailakandi,Sudarshanpur,Sudarshanpur,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,South Hailakandi,Baruncherra Kukicherra,Baruncherra Kukicherra,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Dhanipur Bhabanipur,Dhanipur Bhabanipur,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Nizvernerpur Sarbanandapur,Nizvernerpur Sarbanandapur,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Algapur,Chandpur Boalipar,Chandpur Boalipar,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Algapur,Bondukmara Bar Hailakandi,Bondukmara Bar Hailakandi,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Katlicherra,Katlicherra,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Tantoo,Tantoo,,,gp_head,Gaon Panchayat President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,South Salmara-Mankachar,,Jhagrarchar,Jhagrarchar,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kakripara,Kakripara,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Thakuranbari,Thakuranbari,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Mankachar West,Mankachar West,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Mankachar Bazar,Mankachar Bazar,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Mankachar East,Mankachar East,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kuchnimara Jordanga,Kuchnimara Jordanga,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Jhawdanga,Jhawdanga,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Jhalorchar Nayagaon,Jhalorchar Nayagaon,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Bengervita,Bengervita,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Baghapara,Baghapara,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,1,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Pankata,Pankata,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,1,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kalapani,Kalapani,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Dhanua,Dhanua,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Manullapara,Manullapara,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Bhurakata,Bhurakata,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Pathuria,Pathuria,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kukurmara,Kukurmara,,,gp_head,Gaon Panchayat President,SC Woman,SC,1,WOMEN (SC),all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kathalbari,Kathalbari,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Puran Diara,Puran Diara,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Kanaimara,Kanaimara,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Fekamari,Fekamari,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Fulerchar,Fulerchar,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Malir Alga,Malir Alga,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Borair Alga,Borair Alga,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Sukchar,Sukchar,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Molakhowa,Molakhowa,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Gotabari Khopati,Gotabari Khopati,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Hazirhat,Hazirhat,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Patakata,Patakata,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Tumni,Tumni,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Monirchar,Monirchar,,,gp_head,Gaon Panchayat President,Other than Woman,NONE,0,,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Baladoba,Baladoba,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Dakhin Salmara,Dakhin Salmara,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,1,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
Assam,2025,South Salmara-Mankachar,,Seboltari,Seboltari,,,gp_head,Gaon Panchayat President,Woman,NONE,1,WOMEN,all_seats,latin,0,0,5,data/assam/2025_reservation/south_salmara_reservation.pdf,2,south_salmara_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/south-salmara-reservation.pdf,
