source_id,state,year,government_level,tier,language,document_format,district,body,file,url,landing_url,retrieved_at,sha256,bytes
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Anantapur,,atp_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/atp_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,fb622fb10f53d323f361d84ac14056121a288b52ebbc8925dce6440cacd83060,68271944
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Chittoor,,ctr_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/ctr_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,fbac35bd3e2f03c0f8a1150ea1d9c3f104d428a6d5524fb057d421334de3848c,55343529
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,East Godavari,,est_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/est_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,7e2f5c6881cbcbc148be78135ed2bb5d4973aa7bab15eb20ce0d0d696d47eb2b,32119941
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Guntur,,guntur_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/guntur_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,6adc6e45a7d55254c4123051b441fa8db03ff16b7eec5c4d5bb9d86f32747318,12176860
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Kadapa,,kdp_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/kdp_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,89ad34c20adde092569b56f53e50f22e8cdffb95cec6157a0d5739842e021838,13243084
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Kurnool,,knl_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/knl_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,a3472f71b80f0cab9c12886ab4d8b97087e8dc751676f14cf52371112bd5e6dc,866672
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Krishna,,kri_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/kri_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,e0eea99c79441f4cd32b4c3261a599199fd6985b6d6072c8d9150b7b3099a118,22858708
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Nellore,,nlr_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/nlr_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,48a1de595a09b1660e6867397bf583d435fa13d51554f2b3a59b50b8028d791d,9991850
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Prakasam,,pkm_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/pkm_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,4c491e0667dcc4046fc89939af87a99f5d3265613ddd8a1fb6025557d1a2cbf0,37595816
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Srikakulam,,skl_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/skl_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,053c6630838530a9d110c73b0ed1b7453027448abd2a364dffc94809a8c707d1,20870713
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Visakhapatnam,,vsk_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/vsk_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,22fa7d6c16903119dd91c38d12ddbfed655ee55b47304a25f3a51acba9ca4ef2,12820456
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,Vizianagaram,,vzm_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/vzm_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,60e1c553b3310571bfe5b8b6c4ca4cfe0318cb778e050b61befd9a34aa9e6a24,11127556
andhra_pradesh_sec_gp_reservations_2020,Andhra Pradesh,2020,rural_local,multiple,English; Telugu,mixed,West Godavari,,wg_res_gp.pdf,https://sec.ap.gov.in/Uploads/Documents/Notifications/SP_and_WM/wg_res_gp.pdf,https://sec.ap.gov.in/,2026-08-28T05:21:29Z,ad5e50e85da2f8637f0d983a58f3cd1d50579c595ceeb9bb57d9b243c37f1161,35800648
