file,url,wayback_timestamp,sha256,bytes
TZP_Elected_Members_2016_TP_Bagalakote_Badami.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Badami.pdf,20170722055633,f5fd7da50f63df8c14df02560a91adb1ad74e3a6906eab71597d0fb374640fe3,213679
TZP_Elected_Members_2016_TP_Bagalakote_Bagalakote.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Bagalakote.pdf,20170722060319,62975d008fb3c44b55b82ecd41f923ec6d915688fd9d8d604c07449f5848d04d,161069
TZP_Elected_Members_2016_TP_Bagalakote_Beelagi.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Beelagi.pdf,20170722055638,7f703165a209c7a65beead694104bfaf101c8f49c789c88ae24a22f3dadd80a9,145488
TZP_Elected_Members_2016_TP_Bagalakote_Hunagund.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Hunagund.pdf,20170722055646,a39a3aff6134c80aa83a380307206ada8f65855278a0dbff56d0875348dd970f,209431
TZP_Elected_Members_2016_TP_Bagalakote_Jamakhandi.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Jamakhandi.pdf,20170722054809,131f35286641c0901cb5ee966781cc014897a7bc431a3fcbe0470fb314a8a40f,239724
TZP_Elected_Members_2016_TP_Bagalakote_Mudhol.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Bagalakote_Mudhol.pdf,20170722055650,d7bca14dc2f1fb198470f967394d48d3fdab7085988b4961e78c5545a1954de3,398854
TZP_Elected_Members_2016_TP_Ballari_Ballari.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Ballari.pdf,20170722055654,f8b3702cd8097830b4e247ea6e803a86ce530f691dc40ba0726f4b8a5d3024cb,268296
TZP_Elected_Members_2016_TP_Ballari_HBHalli.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_HBHalli.pdf,20170722055658,b286e2634657a394fa0a8018e3893bbf1b670dfd4acc9519887b8a958e6098d3,166219
TZP_Elected_Members_2016_TP_Ballari_Hadagali.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Hadagali.pdf,20170722060325,84efcec94305e761841678428c43b3b242259ed73695358c1e64a289dabc5d8e,179531
TZP_Elected_Members_2016_TP_Ballari_Hospet.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Hospet.pdf,20160804054838,72683d8bbb8ec9ab8a7a652a5a934c827586f48a90068b1a6d696dfbef46de1f,241637
TZP_Elected_Members_2016_TP_Ballari_Kudligi.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Kudligi.pdf,20170722055704,0a18df5c21ab94b62a51e184f48e6574822ce3ecbf4920882c9098c79d63c7ff,279651
TZP_Elected_Members_2016_TP_Ballari_Sandur.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Sandur.pdf,20170722060336,1b717190f63ff6f47c3eb3a368e4be31db504cc29fcdf76b6815aec0fa72c019,179956
TZP_Elected_Members_2016_TP_Ballari_Siruguppa.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Ballari_Siruguppa.pdf,20170722055708,3d787f3e9adaa33e8fbec8faf61126fff2c42992bbb55e2f5f8841b2a20b5308,209282
TZP_Elected_Members_2016_TP_Belagavi_Athani.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Belagavi_Athani.pdf,20170722060345,86c7e9a101fed88aead135b3c21d9e5e0fa8a22da4b0dff18973fb8134b4dfd5,473453
TZP_Elected_Members_2016_TP_Belagavi_Belagavi.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Belagavi_Belagavi.pdf,20170722064818,09497a0f854494590df2ed43a531a582181cfd2f655aace907108f911354b3cf,256873
TZP_Elected_Members_2016_TP_Belagavi_Bylahongala.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Belagavi_Bylahongala.pdf,20170722054921,f96f066ca3de93bfe260552e555444f4d0f49aca895c68c6d929fd98c22bac83,625332
TZP_Elected_Members_2016_TP_Belagavi_Chikkodi.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Belagavi_Chikkodi.pdf,20170722064823,b24f8c001f9d811b614b9964f2b46692467acf932fe1bbe91600a85671fd4503,266908
TZP_Elected_Members_2016_TP_Belagavi_Gokak.pdf,http://karsec.gov.in:80/TZP-2016/TZP_Elected_Members_2016/TP_Belagavi_Gokak.pdf,20170722054923,1ce4d66b69b4b30bd153f88b34f143354be06c1c2a11652bbd46963dfc988531,577815
