state,year,district,block,body,seat_no,seat_no_ocr,seat_no_from_order,ward_name,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,reservation_match_score,sc_rank_ocr,st_rank_ocr,listing_scope,script,text_source,ocr_mean_confidence,source_path,source_page,source_pdf,source_url,source_capture
Gujarat,2020,Bharuch,Bharuch,Bharuch,11,44,1,ઝણોર,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્થ,0.9333,19,19,all_seats,gujarati,ocr,83.51,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,12,* 12,1,ક્ુવિઠા,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,] સામાન્ય સ્ત્રી,1.0,10,2,all_seats,gujarati,ocr,71.7,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,13,13,1,કોઠી,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામતસામાન્ય,1.0,ર1,qr.,all_seats,gujarati,ocr,85.91,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,14,14,1,કુકરવાડા,block_member,taluk panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી,1.0,15,જૃ,all_seats,gujarati,ocr,73.7,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,15,15,1,મનુબર,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,24,18,all_seats,gujarati,ocr,85.58,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,16,16.,1,નબીયુર,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય *,1.0,17,14,all_seats,gujarati,ocr,88.48,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,17,17 |,1,નંદેલાવ-૧,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,_ સામાન્યસ્ત્રી,1.0,4,22,all_seats,gujarati,ocr,65.02,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,18,18,1,નંદેલાવ--૨,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્રી,0.9167,3,29,all_seats,gujarati,ocr,84.19,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,19,19,1,નિકોરા,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી *,1.0,,,all_seats,gujarati,ocr,67.48,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,20,20,1,પગુથણ,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,9,દદ,all_seats,gujarati,ocr,75.53,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,21,21,1,પાલેજ-૧,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,ર7,26,all_seats,gujarati,ocr,86.79,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,22,22,1,પયાલેજ-ર,block_member,taluk panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી,1.0,7,7,all_seats,gujarati,ocr,86.04,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,23,23,1,પારખેત,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી * .,1.0,12,પ,all_seats,gujarati,ocr,74.11,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,24,24,1,સેગવા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામતસામાન્ય,1.0,20,17,all_seats,gujarati,ocr,82.13,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,25,24,1,શેરપુરા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્‍ય,1.0,30,21,all_seats,gujarati,ocr,83.73,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,26,ર6,1,શુકલતીર્થ,block_member,taluk panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી,1.0,22,8,all_seats,gujarati,ocr,94.1,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,27,29,1,સીતપોણ,block_member,taluk panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ?,1.0,ર6,13,all_seats,gujarati,ocr,90.51,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,28,ર8,1,ટંકારીયા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,29,23,all_seats,gujarati,ocr,66.17,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,29,29,1,તવરા,block_member,taluk panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,રપ,10,all_seats,gujarati,ocr,92.94,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bharuch,Bharuch,Bharuch,30,30 [|,1,ઉમરાજ,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બ્રિન્‌ અનામત સામાન્ય,0.9091,11,24,all_seats,gujarati,ocr,85.02,data/gujarat/2020_reservation/block_member_bharuch_tps_2020.pdf,8,block_member_bharuch_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bharuch-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,1,4,1,ભંડારીયા,block_member,taluk panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,સા.શૈ.પછાતવર્ગ સ્ત્રી,1.0,10,વૃ,all_seats,gujarati,ocr,93.53,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,2,ર2,1,ભુંભલી,block_member,taluk panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,સા.શૈ.પછાતવર્ગ *,1.0,1ર,9,all_seats,gujarati,ocr,85.31,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,3,3,1,બુધેલ-૧,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,16,3,all_seats,gujarati,ocr,81.39,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,4,¥,1,બધેલ-૨,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,4,-,all_seats,gujarati,ocr,74.91,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,5,પ,1,હાથબ,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય -,1.0,"14""",~ [|,all_seats,gujarati,ocr,57.38,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,6,€,1,કાળાતળાવ,block_member,taluk panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,_ અનુસૂચિત આદિજાતિ,1.0,પ,રૈ,all_seats,gujarati,ocr,68.98,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,7,g,1,કમળેજ,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,3,-,all_seats,gujarati,ocr,83.03,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,8,8,1,કરદેજ,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,_ બિનઅનામત સામાન્ય,1.0,11,જ4,all_seats,gujarati,ocr,67.01,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,9,હ,1,ખડસલીયા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,19,પ,all_seats,gujarati,ocr,67.88,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,10,10,1,કોળીયાક,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય,1.0,9,-,all_seats,gujarati,ocr,80.9,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,11,11,1,લાખણકા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામત સામાન્ય *,1.0,.'17,-,all_seats,gujarati,ocr,72.16,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,12,12,1,નાગધણીંબા,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,€,-,all_seats,gujarati,ocr,73.1,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,13,13,1,તવા માહઢીયાઃ,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,20,-,all_seats,gujarati,ocr,89.25,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,14,14,1,તવા રતનપર,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,ત,-,all_seats,gujarati,ocr,87.4,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,15,ay.,1,રાજગઢ,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,' સામાન્ય સ્ત્રી,1.0,@,8,all_seats,gujarati,ocr,75.78,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,16,16,1,સરતાનપર,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,15,-,all_seats,gujarati,ocr,88.89,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,17,17,1,સોડવદરા,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,18,-,all_seats,gujarati,ocr,87.76,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,18,18,1,ઉંડવી,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,13,:,all_seats,gujarati,ocr,81.52,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,19,19,1,વરતેજ-૧,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,,€,all_seats,gujarati,ocr,89.51,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Bhavnagar,Bhavnagar,Bhavnagar,20,20,1,વરતેજ-૨,block_member,taluk panchayat member,SC Woman,SC,અનુસૂચિત જાતિ સ્ત્રી,1,અનુસૂચિત જાતિ સ્ત્રી,1.0,,9,all_seats,gujarati,ocr,90.1,data/gujarat/2020_reservation/block_member_bhavnagar_tps_2020.pdf,6,block_member_bhavnagar_tps_2020.pdf,https://sec.gujarat.gov.in/images/Bhavnagar-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,1,| 1_,1,ભટલાઈ,block_member,taluk panchayat member,BC Woman,BC,સા.શૈ.પછાતવર્ગ સ્ત્રી,1,| સા.શૈ.પછાતવર્ગ સ્ત્રી - 1,1.0,a,13,all_seats,gujarati,ocr,57.73,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,2,2,1,બોણંદ,block_member,taluk panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્રી *,0.95,2 -,4,all_seats,gujarati,ocr,56.3,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,3,3,1,દામકા,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,| સામાન્ય સ્ત્રી .,1.0,40,11,all_seats,gujarati,ocr,57.35,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,4,x,1,હંજીરા-૧,block_member,taluk panchayat member,BC Other than Woman,BC,સા.શૈ.પછાતવર્ગ,0,સા.શૈપછાતવર્ગ,1.0,' 11,નિ,all_seats,gujarati,ocr,47.61,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,5,U |,1,હજીરા-૨,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,14.,15,all_seats,gujarati,ocr,67.31,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,6,5,1,હજીરા-૩,block_member,taluk panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,* “'સામાન્યસ્ત્રી,1.0,' 15,as,all_seats,gujarati,ocr,58.92,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,7,7,1,કપ્લેથા,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,. બિન અનામત સામાન્ય _,1.0,9.,“6,all_seats,gujarati,ocr,62.44,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,8,“| 8,1,વાસ,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,_ બિન અનામત સામાન્ય,1.0,8,10,all_seats,gujarati,ocr,56.07,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,9,9 |,1,લાજપોર-૧,block_member,taluk panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિનઅનામતસામાન્ય,1.0,16,7.,all_seats,gujarati,ocr,83.64,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,10,| 10,1,લાજપોર-૨,block_member,taluk panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,4,4,all_seats,gujarati,ocr,78.35,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
Gujarat,2020,Surat,Choryasi,Choryasi,11,11,1,મ્હોણી,block_member,taluk panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,_ અનુસૂચિત આદિજાતિસ્ત્રી,1.0,પ,,all_seats,gujarati,ocr,89.77,data/gujarat/2020_reservation/block_member_choryasi_tps_2020.pdf,6,block_member_choryasi_tps_2020.pdf,https://sec.gujarat.gov.in/images/Choryasi-TPS-2020.pdf,
