state,year,district,body,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,winner,winner_basis,party,party_local,votes,valid_votes,electorate,total_candidates_stated,listing_scope,script,result_source_path,source_path,source_page,source_pdf,source_url,source_capture
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,26,Vadarpada Colony - Gautam Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Thakur Sagar Singh,argmax_votes,INC,Indian National Congress,6426,20100,44025,18,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,27,Devaji Bhimji Colony - Paras Nagar,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,Mukesh Mishtri,argmax_votes,BJP,bjp,12463,17182,40897,3,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,28,Irani wad i- Kandiwali (West),ulb_ward,corporator,Woman,NONE,,1,Women,Dr. Geeta Aashish Yadav,argmax_votes,INC,Indian National Congress,5901,21340,49905,10,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,29,"Manori, Marve - Erangel- Akse - Daravali Village - Madh Island",ulb_ward,corporator,Other than Woman,NONE,,0,Open,Ajit Bhandari,argmax_votes,SS,shivsena,10298,23485,45993,11,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,30,Valnai Village - Kharodi Village - Malavani Colony,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Shree. Siyaj Iliyas Shaikh,argmax_votes,INC,Indian National Congress,5269,21615,50785,19,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,31,Adarsh Dugdhalaya - Evershin Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Parminder Ratansingh Bhamara,argmax_votes,INC,Indian National Congress,5977,18955,48528,11,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,32,Bhadaran Nagar - Mamalatdar Wadi,ulb_ward,corporator,BC Woman,BC,OBC,1,Backward Class Women,Anadhya Prakash Mhatre,argmax_votes,SS,shivsena,9372,18797,47558,3,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,33,Pushpa Park,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,Dr. Barot Ramnarayan Amtharam,argmax_votes,BJP,bjp,9057,18236,39460,4,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,34,Tanaji Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Gujar Sunil Daulat,argmax_votes,SS,shivsena,9921,24246,44404,12,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,35,Appa Pada,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Rathod Bhomsingh Heersingh,argmax_votes,INC,Indian National Congress,7332,19278,38340,15,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,36,Malad Hill reservoir,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Prashant Dashrath Kadam,argmax_votes,SS,shivsena,6929,19836,41880,18,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,37,Muncipal Colony Malad (East),ulb_ward,corporator,Woman,NONE,,1,Women,Patil Manisha Sadashiv,argmax_votes,SS,shivsena,10019,26504,51872,9,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,38,Dhanji Wadi - Narsobawadi- Kokanipada,ulb_ward,corporator,Woman,NONE,,1,Women,Ravrane Rupali Ajit,argmax_votes,NCP,nationalist congress party,8611,22082,42816,8,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,39,Pimparipada - Pathanwadi,ulb_ward,corporator,Woman,NONE,,1,Women,Yadav Tribha Rambujharat,argmax_votes,INC,Indian National Congress,6123,20169,43812,14,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,40,Raheja Complex - Dhindoshi,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Sharma Gyanmurthi Ramchandra,argmax_votes,BJP,bjp,7364,20201,42773,20,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,41,Makrani Pada,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Shelar Vinod Babaji,argmax_votes,BJP,bjp,9145,20270,40422,11,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,42,Liberty Garden - Nadiyadwalla Colony,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Deepak Pandurang Pawar,argmax_votes,MNS,Maharashtra Navnirman Sena,12018,22186,45788,10,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,43,New Collector's colony,ulb_ward,corporator,Woman,NONE,,1,Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,44,New Collector's colony - M.H.B. Colony,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Siril Disoza,argmax_votes,IND,Apaksh,6452,16947,42887,23,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,45,Sunder  Nagar - Piramal Nagar,ulb_ward,corporator,BC Woman,BC,OBC,1,Backward Class Women,Sneha Vinayak Jhagade,argmax_votes,INC,Indian National Congress,6146,17274,41128,3,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,46,Dhindoshi- Pandurangwadi,ulb_ward,corporator,Woman,NONE,,1,Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,47,Aarey Colony ( East ),ulb_ward,corporator,ST Other than Woman,ST,,0,Scheduled Tribe,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,48,Nirlon- Krushi Vidyapeeth - Jaiprakash Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,49,Unnat Nagar - Motilal Nagar No. 2 & 3,ulb_ward,corporator,BC Woman,BC,OBC,1,Backward Class Women,Lochna Chandrakant Chavan,argmax_votes,SS,shivsena,10932,24448,51174,4,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,50,Shastri Nagar - Bangur Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Rajan (Raju) Padhye,argmax_votes,SS,shivsena,9642,21403,46092,8,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,51,Motilal Nagar No.1- B.E.S.T. Bus Depot,ulb_ward,corporator,Woman,NONE,,1,Women,Shinde Pramila Dilip,argmax_votes,SS,shivsena,6407,20381,44759,11,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,52,Siddharth Nagar - Jawahar Nagar,ulb_ward,corporator,BC Woman,BC,OBC,1,Backward Class Women,Kiran Vinay (Bantu) Patel,argmax_votes,INC,Indian National Congress,9069,21329,50800,4,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,53,Oshivara- Bandivali ( East ),ulb_ward,corporator,Other than Woman,NONE,,0,Open,Changej Multani,argmax_votes,IND,Apaksh,8368,17555,42041,14,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,54,Tarapore Garden - Adarsh Nagar,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,Pednekar Raju Shripad,argmax_votes,SS,shivsena,9108,20094,5007,5,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,55,Swami Samrat Nagar,ulb_ward,corporator,Woman,NONE,,1,Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,56,Versova ( North ),ulb_ward,corporator,Other than Woman,NONE,,0,Open,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,57,Amboli Hill,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,Aamberkar Devendra Shridhar,argmax_votes,INC,Indian National Congress,7867,22301,52770,4,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,58,Shahaji Raje Sports Complex - Malcom Baug,ulb_ward,corporator,BC Woman,BC,OBC,1,Backward Class Women,Sutar Jyoti Jitendra,argmax_votes,SS,shivsena,9997,24857,56787,3,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,59,Seven Banglows - Versova ( South ),ulb_ward,corporator,Woman,NONE,,1,Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,60,Manish Nagar - Bhavan's College,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Sanjay Pawar,argmax_votes,SS,shivsena,5412,13757,35132,7,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,61,Gilbert Hill - Andheri Market,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Mahseen Haidar,argmax_votes,INC,Indian National Congress,14641,31224,69046,21,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,62,Lallubhai Park - Shri Ram Zarokha,ulb_ward,corporator,Other than Woman,NONE,,0,Open,Amit Bhaskar Satam,argmax_votes,BJP,bjp,6168,16425,41393,20,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,63,Bhakati Vedanta Mandir - Cooper Hospital,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,Dilip Patel,argmax_votes,BJP,bjp,5133,17804,45582,5,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,64,S.N.D.T. University Campus - Juhu Airport,ulb_ward,corporator,Woman,NONE,,1,Women,Mangela Bhavna Amit,argmax_votes,IND,Apaksh,5356,20871,47776,13,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,65,Vile Parle West - Mithibai College,ulb_ward,corporator,Woman,NONE,,1,Women,Binita Mehul Kora,argmax_votes,INC,Indian National Congress,5456,19203,44760,11,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,66,Bandrekar Wadi - Ismail College- Natwar Nagar,ulb_ward,corporator,Other than Woman,NONE,,0,Open,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,67,Jogeshwari Caves - Majaswadi,ulb_ward,corporator,Woman,NONE,,1,Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,68,Shivneri Vasahat - Meghwadi,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,Backward Class,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
Maharashtra,2012,Mumbai,Brihanmumbai Municipal Corporation,69,Shankarwadi- Sher - E - Punjab Colony,ulb_ward,corporator,SC Woman,SC,,1,Schedule Caste Women,,,,,,,,,all_seats,latin,data/maharashtra/mumbai/2012_scanned_data.xlsx,data/maharashtra/mumbai/BMC-2007_raw.xlsx,,BMC-2007_raw.xlsx,,
