Mandal,Gram Panchayat,Ward,Category,Name,Status
Beerpur,Bheerpur,Ward,1,BC(G) BYRAVENI SATHYANARAYANA,Elected
Beerpur,Bheerpur,Ward,2,BC(W) BALIJAPEELY AMMAYI,Elected
Beerpur,Bheerpur,Ward,3,BC(W) nerella lavanya,Elected
Beerpur,Bheerpur,Ward,4,BC(G) SAINDLA SRINIVAS,Elected
Beerpur,Bheerpur,Ward,5,UR(G) MUTHINENI MALLESHAM,Elected
Beerpur,Bheerpur,Ward,6,UR(W) GADDA MEDI JAMUNA,Elected
Beerpur,Bheerpur,Ward,7,BC(W) GUDIKANDHULA VIJAYA,Elected
Beerpur,Bheerpur,Ward,8,UR(G) MYADARAVENI CHANRA PRAKASH,Elected
Beerpur,Bheerpur,Ward,9,UR(W) ADDULA MALLAVA,Elected
Beerpur,Bheerpur,Ward,10,SC(W) GADIPELLI NEERAJA,Elected
Beerpur,Bheerpur,Ward,11,UR(G) ALAMATLA HARISH,Elected
Beerpur,Bheerpur,Ward,12,SC(G) PUDURI RAVINDAR,Elected
Beerpur,Cherlapally,Ward,1,UR(W) NAGAVATH BUJJI,Elected
Beerpur,Cherlapally,Ward,2,ST(G) GUGULOTH RUPULA,Elected
Beerpur,Cherlapally,Ward,3,ST(W) GUGULOTH AMRUTHA,Elected
Beerpur,Cherlapally,Ward,4,SC(G) LINGAMPELLI RAJAIAH,Unanimous
Beerpur,Cherlapally,Ward,5,SC(W) LINGAMPELLI RAJAVVA,Unanimous
Beerpur,Cherlapally,Ward,6,UR(G) VELPULA RAJESH,Elected
Beerpur,Cherlapally,Ward,7,BC(G) ARELLI SATHAVVA,Unanimous
Beerpur,Cherlapally,Ward,8,UR(G) MUKKERA ASHOK KUMAR,Unanimous
Beerpur,Chinna Kolwai,Ward,1,ST(W) THODUSAM GANGUBAI,Unanimous
Beerpur,Chinna Kolwai,Ward,2,ST(G) KOTNAKA RAMCHANDRAM,Elected
Beerpur,Chinna Kolwai,Ward,3,ST(W) KOTNAKA VARALAXMI,Elected
Beerpur,Chinna Kolwai,Ward,4,ST(G) CHIKRAM BHEEM,Elected
Beerpur,Chitraveni Gudem,Ward,1,ST(W) TODUSAM SURU BAI,Elected
Beerpur,Chitraveni Gudem,Ward,2,ST(G) CHIKRAM MAHESH,Elected
Beerpur,Chitraveni Gudem,Ward,3,ST(W) CHIKRAM RENUKA,Elected
Beerpur,Chitraveni Gudem,Ward,4,ST(G) CHIKRAM BHEEM,Elected
Beerpur,Chitraveni Gudem,Ward,5,ST(W) CHIKRAM SUGUNA,Elected
Beerpur,Chitraveni Gudem,Ward,6,ST(G) MESRAM VIJAY KUMAR,Elected
Beerpur,Chitraveni Gudem,Ward,7,ST(W) CHIKRAM BHEEM BAI,Elected
Beerpur,Chitraveni Gudem,Ward,8,ST(G) MESRAM JANGU,Elected
Beerpur,Kammunoor,Ward,1,BC(G) TATI SHANKARAIAH,Elected
Beerpur,Kammunoor,Ward,2,SC(W) PUDARI BHUMAKKA,Unanimous
Beerpur,Kammunoor,Ward,3,SC(W) BANDELA GANGVVA,Elected
Beerpur,Kammunoor,Ward,4,SC(G) BANDELA RAJALINGU,Elected
Beerpur,Kammunoor,Ward,5,BC(G) TAATI ANJAIAH,Elected
Beerpur,Kammunoor,Ward,6,SC(G) PURATTULA MALLAIAH,Elected
Beerpur,Kammunoor,Ward,7,BC(W) THATI KISTAVVA,Elected
Beerpur,Kammunoor,Ward,8,SC(W) BANDELA MANUSHA,Elected
Beerpur,Kandena Kunta,Ward,1,SC(W) EDULA LAVANYA,Unanimous
Beerpur,Kandena Kunta,Ward,2,ST(G) KOMIRE NARSAIAH,Unanimous
Beerpur,Kandena Kunta,Ward,3,ST(W) MARNENI KAMALA,Unanimous
Beerpur,Kandena Kunta,Ward,4,ST(G) SIRIPELLY RAJENDHAR,Unanimous
Beerpur,Kandena Kunta,Ward,5,ST(W) BADDI PADHMA,Unanimous
Beerpur,Kandena Kunta,Ward,6,ST(W) KURRI LAXMI,Unanimous
Beerpur,Kandlapally,Ward,1,BC(W) VURADI MANAVVA,Unanimous
Beerpur,Kandlapally,Ward,2,BC(G) GANGADHARI SRIDHAR,Elected
Beerpur,Kandlapally,Ward,3,BC(G) RAMADUGU SRINIVAS,Elected
Beerpur,Kandlapally,Ward,4,UR(G) NARAPAKA ELLAIAH,Elected
Beerpur,Kandlapally,Ward,5,SC(G) AUTA SAMPATHKUMAR,Elected
Beerpur,Kandlapally,Ward,6,UR(G) POLASA VENKATESHAM,Elected
Beerpur,Kandlapally,Ward,7,UR(W) YEDULA DEVAKKA,Elected
Beerpur,Kandlapally,Ward,8,UR(W) OLLEPU SHANKARAMMA,Elected
Beerpur,Kolwai,Ward,1,BC(G) DANDIKA THIRUPATHI,Elected
Beerpur,Kolwai,Ward,2,BC(G) BONAGANI NAARESH,Elected
Beerpur,Kolwai,Ward,3,SC(W) NAMILIKONDA SUMALATHA,Unanimous
Beerpur,Kolwai,Ward,4,BC(G) SHAKAPURAM RAMACHANDRAM,Elected
Beerpur,Kolwai,Ward,5,SC(G) BOGA KAMALA,Elected
Beerpur,Kolwai,Ward,6,SC(G) PUDARI SRINIVAS,Elected
Beerpur,Kolwai,Ward,7,SC(W) KANUKA AMRUTHA,Elected
Beerpur,Kolwai,Ward,8,BC(W) SRIRAMULA GAYATRI,Elected
Beerpur,Kolwai,Ward,9,BC(W) GAAJARLA VASANTHA,Elected
Beerpur,Kolwai,Ward,10,BC(W) AAKULA LAVANYA,Elected
Beerpur,Komanpalli,Ward,1,BC(G) BOLSETTI SHEKAR,Elected
Beerpur,Komanpalli,Ward,2,BC(G) GUJJA SAYANNA,Elected
Beerpur,Komanpalli,Ward,3,ST(W) EDULA SATYAVATHI,Unanimous
Beerpur,Komanpalli,Ward,4,BC(W) GATTU MALLAVVA,Elected
Beerpur,Mangela,Ward,1,BC(G) GURRAM NARESH,Elected
Beerpur,Mangela,Ward,2,UR(G) GANGI CHINNA MALLESHAM,Elected
Beerpur,Mangela,Ward,3,UR(G) DUMPETA VENKATESH,Elected
Beerpur,Mangela,Ward,4,BC(W) GURUNATHAM NANDHAVVA,Elected
Beerpur,Mangela,Ward,5,SC(W) NEMALIKONDA LAVANYA,Elected
Beerpur,Mangela,Ward,6,UR(G) MOTHE LINGAIAH,Elected
Beerpur,Mangela,Ward,7,ST(W) MADAYI SUMALATHA,Elected
Beerpur,Mangela,Ward,8,UR(G) GUGNATHAM MALLESHAM,Elected
Beerpur,Mangela,Ward,9,UR(W) VULLENDULA LATHA,Elected
Beerpur,Mangela,Ward,10,BC(G) MUTHYALA JAMUNA,Elected
Beerpur,Narsimhulapally,Ward,1,BC(W) GANGDHARI BHAGYALAKSMI,Elected
Beerpur,Narsimhulapally,Ward,2,BC(G) MYAKKALA VITAL,Elected
Beerpur,Narsimhulapally,Ward,3,SC(W) NARAPAKA RADHA,Elected
Beerpur,Narsimhulapally,Ward,4,BC(W) YASHODA SHANNKARAMA,Elected
Beerpur,Narsimhulapally,Ward,5,BC(G) VEYYA SUDHAKAR,Elected
Beerpur,Narsimhulapally,Ward,6,UR(W) AVUNURI SATTEMMA,Elected
Beerpur,Narsimhulapally,Ward,7,UR(W) GUMMULA JAMUNA,Elected
Beerpur,Narsimhulapally,Ward,8,UR(G) THLKA LAXMAN,Elected
Beerpur,Narsimhulapally,Ward,9,UR(G) PUDURI GANGADHAR,Elected
Beerpur,Narsimhulapally,Ward,10,UR(G) PUDURI SHANKAR,Elected
Beerpur,Rangasagar,Ward,1,BC(W) BORE RAJU,Elected
Beerpur,Rangasagar,Ward,2,UR(W) LATHA DYAGA,Elected
Beerpur,Rangasagar,Ward,3,ST(W) NAGAVATH SUMITHRA,Elected
Beerpur,Rangasagar,Ward,4,ST(G) AJMEERA NADIPI GANGARAM,Elected
Beerpur,Rangasagar,Ward,5,UR(G) AJMEERA JAYAKAR,Elected
Beerpur,Rangasagar,Ward,6,SC(W) PADIGELA PADMA,Elected
Beerpur,Rangasagar,Ward,7,UR(G) SANGA LATHA,Elected
Beerpur,Rangasagar,Ward,8,UR(G) MEDISETTI MALLAIAH,Elected
Beerpur,Rekulapally,Ward,1,BC(W) TOKALA VENKATAMMA,Elected
Beerpur,Rekulapally,Ward,2,SC(W) NETULA SATHAVVA,Elected
Beerpur,Rekulapally,Ward,3,BC(W) KADA HEMALATHA,Elected
Beerpur,Rekulapally,Ward,4,SC(G) BHAWTHU SWAMY,Elected
Beerpur,Rekulapally,Ward,5,BC(W) SHAKAPURAM LACCHU,Elected
Beerpur,Rekulapally,Ward,6,BC(G) KASARAPU RAMESH,Elected
Beerpur,Rekulapally,Ward,7,SC(G) THATIPELLY DAMODHAR,Elected
Beerpur,Rekulapally,Ward,8,SC(W) SUNARIKARI MEENA,Elected
Beerpur,Thalla Dharmaram,Ward,1,BC(G) GANNERUVARAM NARSH,Unanimous
Beerpur,Thalla Dharmaram,Ward,2,BC(W) MEDI SUJATHA,Elected
Beerpur,Thalla Dharmaram,Ward,3,BC(G) PARWATAM GANGANNA,Elected
Beerpur,Thalla Dharmaram,Ward,4,BC(G) CHALLA LAXMAN,Elected
Beerpur,Thalla Dharmaram,Ward,5,SC(W) THOTA RENUKA,Elected
Beerpur,Thalla Dharmaram,Ward,6,SC(G) BANDELA MALLESHAM,Elected
Beerpur,Thalla Dharmaram,Ward,7,ST(W) GARIGANTI BHEEMAKKA,Elected
