Mandal,Gram Panchayat,Ward,Category,Name,Status
Chevella,Allawada,Ward,1,UR(W) CHINTA KINDI ARUNA,Elected
Chevella,Allawada,Ward,2,UR(G) SAMA NARENDER REDDY,Elected
Chevella,Allawada,Ward,3,BC(G) NADIPELLI ASHOK,Elected
Chevella,Allawada,Ward,4,BC(W) Barla Padma,Elected
Chevella,Allawada,Ward,5,SC(G) MALGALLA RAVI KUMAR,Elected
Chevella,Allawada,Ward,6,SC(W) Mala Yadamma,Elected
Chevella,Allawada,Ward,7,UR(G) KHANAPURAM NARSIMHA REDDY,Elected
Chevella,Allawada,Ward,8,UR(W) GURRALA VIJAYALAXMI,Elected
Chowdergudem,Elkaguda,Ward,1,BC(W) CHAKALI ALIVELU,Unanimous
Chowdergudem,Elkaguda,Ward,2,BC(G) MOHAMMAD PASHA,Unanimous
Chowdergudem,Elkaguda,Ward,3,BC(W) KONDI AMRUTAMMA,Unanimous
Chowdergudem,Elkaguda,Ward,4,BC(W) VEERAMANI,Unanimous
Chowdergudem,Elkaguda,Ward,5,BC(W) KURVA JAYAMMA,Unanimous
Chowdergudem,Elkaguda,Ward,6,BC(G) ANKAM SHEKAR,Unanimous
Chowdergudem,Elkaguda,Ward,7,BC(G) ANKAM ANJAIAH,Unanimous
Chowdergudem,Elkaguda,Ward,8,BC(G) BOYA MOGULAIAH,Unanimous
Chowdergudem,Mustipally,Ward,1,BC(W) Chakali Mangamma,Unanimous
Chowdergudem,Mustipally,Ward,2,BC(G) S RAJU,Unanimous
Chowdergudem,Mustipally,Ward,3,BC(G) URADI BUCCHAIAH,Unanimous
Chowdergudem,Mustipally,Ward,4,BC(W) Kanna Lakshmamma,Unanimous
Chowdergudem,Mustipally,Ward,5,BC(W) Latchangari Syamlamma,Unanimous
Chowdergudem,Mustipally,Ward,6,BC(W) Gorla Narasma,Unanimous
Chowdergudem,Mustipally,Ward,7,ST(W) K JAMUNA,Unanimous
Chowdergudem,Mustipally,Ward,8,ST(G) DASYA,Unanimous
Farooqnagar,Devunibanda Thanda,Ward,1,ST(W) M MANNI,Elected
Farooqnagar,Devunibanda Thanda,Ward,2,ST(G) B HARYA,Unanimous
Farooqnagar,Devunibanda Thanda,Ward,3,ST(G) M SREENU,Elected
Farooqnagar,Devunibanda Thanda,Ward,4,ST(W) P Santhosha,Elected
Farooqnagar,Devunibanda Thanda,Ward,5,ST(W) B KAVITHA,Elected
Farooqnagar,Devunibanda Thanda,Ward,6,ST(G) RAMDASU,Elected
Farooqnagar,Devunibanda Thanda,Ward,7,ST(G) D SREENU,Elected
Farooqnagar,Devunibanda Thanda,Ward,8,ST(W) D SUNITHA,Unanimous
Ibrahimpatnam,Eliminedu,Ward,1,SC(W) NOUSU MARTHA,Elected
Ibrahimpatnam,Eliminedu,Ward,2,SC(W) A Arundathi,Elected
Ibrahimpatnam,Eliminedu,Ward,3,UR(G) Butti Mahesh,Elected
Ibrahimpatnam,Eliminedu,Ward,4,UR(G) BATHULA VIJAYENDAR REDDY,Elected
Ibrahimpatnam,Eliminedu,Ward,5,UR(W) M Srilatha,Elected
Ibrahimpatnam,Eliminedu,Ward,6,UR(G) M Ramreddy,Elected
Ibrahimpatnam,Eliminedu,Ward,7,UR(W) Pittala Santhosha,Elected
Ibrahimpatnam,Eliminedu,Ward,8,BC(G) Kottamula Srisailam,Elected
Ibrahimpatnam,Eliminedu,Ward,9,BC(W) CHITTI ANDALU,Elected
Ibrahimpatnam,Eliminedu,Ward,10,BC(G) B Yadaiah,Elected
Ibrahimpatnam,Eliminedu,Ward,11,BC(W) K Laxmamma,Elected
Ibrahimpatnam,Eliminedu,Ward,12,SC(G) GUNTI CHENNAIAH,Elected
Kandukur,Annojiguda,Ward,1,SC(G) ANDGULA ANJAIAH,Elected
Kandukur,Annojiguda,Ward,2,UR(W) PUCHALA SANTHOSH,Elected
Kandukur,Annojiguda,Ward,3,BC(W) PUCHALA SUVARNA,Elected
Kandukur,Annojiguda,Ward,4,BC(G) GODASU GANESH,Elected
Kandukur,Annojiguda,Ward,5,BC(W) EDLA ARUNAMMA,Elected
Kandukur,Annojiguda,Ward,6,BC(W) GORENKALA SAMATHA,Elected
Kandukur,Annojiguda,Ward,7,ST(G) RAMAVAT SURESH NAIK,Elected
Kandukur,Annojiguda,Ward,8,ST(W) RAMAVAT SUJATA,Elected
Kandukur,Kandukur,Ward,1,UR(G) SURASANI RAM REDDY,Elected
Kandukur,Kandukur,Ward,2,UR(W) GUNDRA JYOTHI,Elected
Kandukur,Kandukur,Ward,3,BC(W) EDLA VARSHITHA,Elected
Kandukur,Kandukur,Ward,4,UR(G) AGGIDI VENKATAIAH,Elected
Kandukur,Kandukur,Ward,5,BC(W) KADADI MANULA,Elected
Kandukur,Kandukur,Ward,6,SC(W) KOMMAGALLA PRAMEELA,Elected
Kandukur,Kandukur,Ward,7,UR(W) UMMAREDDY SULOCHANA,Elected
Kandukur,Kandukur,Ward,8,SC(G) GADE RAMAKRISHNA,Elected
Kandukur,Kandukur,Ward,9,BC(W) KASOJU POOJITHA,Elected
Kandukur,Kandukur,Ward,10,BC(G) THALLA KARTHIK,Elected
Kandukur,Kandukur,Ward,11,BC(G) SOUDAP VENKATESHAM GOUD,Elected
Kandukur,Kandukur,Ward,12,UR(G) DESHAM MOHAN REDDY,Elected
Kandukur,Peddamma Thanda,Ward,1,ST(W) SABAVAT KAVITHA,Elected
Kandukur,Peddamma Thanda,Ward,2,ST(G) SABAVATH SURESH,Elected
Kandukur,Peddamma Thanda,Ward,3,ST(G) KATRVATH VINOD,Elected
Kandukur,Peddamma Thanda,Ward,4,ST(W) SABAVATH KAVITHA,Elected
Kandukur,Peddamma Thanda,Ward,5,ST(W) MEGAVATH JEMINI,Elected
Kandukur,Peddamma Thanda,Ward,6,ST(W) MEGAVATH SONIA,Elected
Kandukur,Peddamma Thanda,Ward,7,ST(G) MUDAVATH REKHYA,Elected
Kandukur,Peddamma Thanda,Ward,8,ST(G) SABAVATH DESYA,Elected
Keshampeta,Alwal,Ward,1,BC(W) VADLA GOVINDAMMA,Elected
Keshampeta,Alwal,Ward,2,UR(G) CHEGURI VENKATESH,Elected
Keshampeta,Alwal,Ward,3,BC(G) ABDUL HAMID,Elected
Keshampeta,Alwal,Ward,4,BC(G) PADAKANTI SATHAIAH,Elected
Keshampeta,Alwal,Ward,5,BC(W) SURU SHASHIKALA THIRUMALREDDY,Elected
Keshampeta,Alwal,Ward,6,UR(W) RADHIKA ROLLU,Elected
Keshampeta,Alwal,Ward,7,SC(W) CHIPALAPALLY NARSAMMA,Elected
Keshampeta,Alwal,Ward,8,UR(W) SURU PARVATHAMMA,Elected
Keshampeta,Alwal,Ward,9,UR(G) LANKALA DHAMODAR REDDY,Elected
Keshampeta,Alwal,Ward,10,UR(G) CHETTEMONI VENKATAMMA,Elected
Keshampeta,Bodanampalle,Ward,1,UR(W) chakali ramchandermma,Elected
Keshampeta,Bodanampalle,Ward,2,UR(G) kocireddy baskarreddy,Elected
Keshampeta,Bodanampalle,Ward,3,BC(G) yedire nageshwar,Elected
Keshampeta,Bodanampalle,Ward,4,UR(G) yennam lingareddy,Elected
Keshampeta,Bodanampalle,Ward,5,BC(G) pichakuntla ramesh,Elected
Keshampeta,Bodanampalle,Ward,6,UR(W) baktula nagamani,Elected
Keshampeta,Bodanampalle,Ward,7,SC(W) thudumu arundathi,Elected
Keshampeta,Bodanampalle,Ward,8,BC(W) lavanya nilla,Elected
Keshampeta,Chintakunta Palle,Ward,1,SC(W) nagapogu padmamma,Unanimous
Keshampeta,Chintakunta Palle,Ward,2,SC(G) jannaram sanjeeva,Unanimous
Keshampeta,Chintakunta Palle,Ward,3,BC(W) Akula girija,Unanimous
Keshampeta,Chintakunta Palle,Ward,4,BC(W) alwala padma,Unanimous
Keshampeta,Chintakunta Palle,Ward,5,UR(G) ALLU RAGUMA reddy,Unanimous
Keshampeta,Chintakunta Palle,Ward,6,BC(W) Bhi Bhi Pasha,Unanimous
Keshampeta,Chintakunta Palle,Ward,7,BC(G) p pravin kumar,Unanimous
Keshampeta,Chintakunta Palle,Ward,8,BC(G) kummari ramesh,Unanimous
Keshampeta,Chowlapalle,Ward,1,BC(G) SHAYANAMONI MALLAIAH,Elected
Keshampeta,Chowlapalle,Ward,2,BC(G) SHANAMONI RAMULU,Elected
Keshampeta,Chowlapalle,Ward,3,BC(W) UPPANAMONI LAKSHMAMMA,Elected
Keshampeta,Chowlapalle,Ward,4,BC(W) SAATU KALAMMA,Elected
Keshampeta,Chowlapalle,Ward,5,UR(W) GOUSIYA BEGUM,Elected
