Mandal,Gram Panchayat,Ward,Category,Name,Status
Anumula_Haliya,Annaram,Ward,1,UR(W) NIMMALA MANEMMA,Elected
Anumula_Haliya,Annaram,Ward,2,BC(G) BOMMAPALA RAMALINGAIAH,Elected
Anumula_Haliya,Annaram,Ward,3,UR(G) GODALA HANUMANTHA REDDY,Elected
Anumula_Haliya,Annaram,Ward,4,UR(G) KATTA VENKAT REDDY,Elected
Anumula_Haliya,Annaram,Ward,5,SC(W) BUSHIPAKA GEETHA,Elected
Anumula_Haliya,Annaram,Ward,6,SC(G) S MARAIAH,Elected
Anumula_Haliya,Annaram,Ward,7,SC(W) SINGAM PEDDAMMA,Elected
Anumula_Haliya,Annaram,Ward,8,BC(W) B URMILA,Elected
Anumula_Haliya,Chinthagudem,Ward,1,UR(G) RAMARAO PATHIBANDLA,Elected
Anumula_Haliya,Chinthagudem,Ward,2,BC(W) VEMALA SEETARAMAMMA,Elected
Anumula_Haliya,Chinthagudem,Ward,3,BC(W) PILLI RENUKA,Elected
Anumula_Haliya,Chinthagudem,Ward,4,BC(W) KURAKULA SWATHI,Elected
Anumula_Haliya,Chinthagudem,Ward,5,BC(G) PILLI ANJAIAH,Elected
Anumula_Haliya,Chinthagudem,Ward,6,UR(G) KATIKAM SRINIVAS REDDY,Elected
Anumula_Haliya,Chinthagudem,Ward,7,SC(W) SINGAM KAVITHA,Elected
Anumula_Haliya,Chinthagudem,Ward,8,BC(G) KATNAM NAVEENKUMAR,Elected
Anumula_Haliya,Hazarigudem,Ward,1,BC(W) SHAK JABEEN,Elected
Anumula_Haliya,Hazarigudem,Ward,2,UR(G) NAGENDLA SHEKAR REDDY,Elected
Anumula_Haliya,Hazarigudem,Ward,3,BC(G) SHAIK BASHID,Elected
Anumula_Haliya,Hazarigudem,Ward,4,SC(W) PITTALA RAMULAMMA,Elected
Anumula_Haliya,Hazarigudem,Ward,5,SC(W) AERPULA JYOTHI,Elected
Anumula_Haliya,Hazarigudem,Ward,6,UR(W) POLINA DHANALAXMI,Elected
Anumula_Haliya,Hazarigudem,Ward,7,BC(W) CHIMATA ANANTHALAXMI,Unanimous
Anumula_Haliya,Hazarigudem,Ward,8,BC(G) SHAIK CHANDPASHA,Elected
Anumula_Haliya,Hazarigudem,Ward,9,BC(G) TAHER SHAIK,Unanimous
Anumula_Haliya,Hazarigudem,Ward,10,BC(W) KUNTIGORLA KOTAMMA,Unanimous
Anumula_Haliya,Korivenigudem,Ward,1,BC(G) Avula Anjaneyulu,Unanimous
Anumula_Haliya,Korivenigudem,Ward,2,UR(G) Mereddy Hushakar Reddy,Unanimous
Anumula_Haliya,Korivenigudem,Ward,3,SC(W) Thakkellapalli Padma,Unanimous
Anumula_Haliya,Korivenigudem,Ward,4,SC(G) Thakkellapalli Kashaiah,Unanimous
Anumula_Haliya,Korivenigudem,Ward,5,SC(W) Daida Yashoda,Unanimous
Anumula_Haliya,Korivenigudem,Ward,6,SC(W) Seetha Renuka,Unanimous
Anumula_Haliya,Korivenigudem,Ward,7,UR(W) Gagginepalli Kamalamma,Unanimous
Anumula_Haliya,Korivenigudem,Ward,8,UR(G) Meda Seetharam Reddy,Unanimous
Anumula_Haliya,Kothapalli,Ward,1,UR(G) Udthuri Ramanji Reddy,Elected
Anumula_Haliya,Kothapalli,Ward,2,BC(G) Panga Srinu,Elected
Anumula_Haliya,Kothapalli,Ward,3,SC(W) Gunti Nagamma,Elected
Anumula_Haliya,Kothapalli,Ward,4,SC(G) Garlapati Yallaiah,Unanimous
Anumula_Haliya,Kothapalli,Ward,5,BC(G) Mekala Paramesh,Elected
Anumula_Haliya,Kothapalli,Ward,6,SC(W) Budida Renuka,Elected
Anumula_Haliya,Kothapalli,Ward,7,SC(W) Voora Nagamma,Elected
Anumula_Haliya,Kothapalli,Ward,8,BC(W) KANCHOJU LAVNYA,Elected
Anumula_Haliya,Kothapalli,Ward,9,SC(W) KAVITHA GALLIMETTI,Elected
Anumula_Haliya,Kothapalli,Ward,10,SC(G) BUDIDA NAGARJUN,Elected
Anumula_Haliya,Kottala,Ward,1,BC(W) THOTA PULLAMMA,Elected
Anumula_Haliya,Kottala,Ward,2,BC(G) BANDLA MATTIAH,Elected
Anumula_Haliya,Kottala,Ward,3,BC(G) SRIRAMULU NEELAM,Elected
Anumula_Haliya,Kottala,Ward,4,BC(G) SINGIDI MADHU,Elected
Anumula_Haliya,Kottala,Ward,5,BC(W) MOSANGI PARVATHAMMA,Elected
Anumula_Haliya,Kottala,Ward,6,BC(W) KESHABOINA PUSHPA,Elected
Anumula_Haliya,Kottala,Ward,7,SC(G) ADIMALLA VENKAYYA,Elected
Anumula_Haliya,Kottala,Ward,8,BC(W) VANI BANDARU,Elected
Anumula_Haliya,Mukkamula,Ward,1,SC(W) KUKKALA INDRAMMA,Elected
Anumula_Haliya,Mukkamula,Ward,2,BC(W) KUNTIGORLA SANDHYA,Elected
Anumula_Haliya,Mukkamula,Ward,3,SC(W) KUKKALA KANTHAMMA,Elected
Anumula_Haliya,Mukkamula,Ward,4,UR(G) PAGADALA VENKATESHWARLU,Elected
Anumula_Haliya,Mukkamula,Ward,5,SC(W) AKARAPU SOUNDRYA,Elected
Anumula_Haliya,Mukkamula,Ward,6,SC(G) ADEPU YALLAIAH,Elected
Anumula_Haliya,Mukkamula,Ward,7,BC(G) RAGAM LINGAIAH,Elected
Anumula_Haliya,Mukkamula,Ward,8,BC(G) MANDALI SHANKARAIAH,Elected
Anumula_Haliya,Naidupalem,Ward,1,ST(W) VADYTHI VALLI,Unanimous
Anumula_Haliya,Naidupalem,Ward,2,BC(W) BANDARU SRIDEVI,Unanimous
Anumula_Haliya,Naidupalem,Ward,3,BC(W) EDURU MANGAMMA,Elected
Anumula_Haliya,Naidupalem,Ward,4,BC(W) TELAGAM SHETTI SUJATHA,Elected
