Mandal,Gram Panchayat,Ward,Category,Name,Status
Andhole,Aksanpally,Ward,1,UR(G) SHERI VISHNUWARDHAN REDDY,Elected
Andhole,Aksanpally,Ward,2,BC(W) KOTHAGOLLA BRAMAARAMBA,Elected
Andhole,Aksanpally,Ward,3,BC(G) KOTHAGOLLA LAXMAN,Elected
Andhole,Aksanpally,Ward,4,UR(G) CHAKALI PAPAMMA,Elected
Andhole,Aksanpally,Ward,5,UR(G) MEDAK KHAJA PASHA,Elected
Andhole,Aksanpally,Ward,6,SC(G) JAMBULA MESHAIAH,Elected
Andhole,Aksanpally,Ward,7,SC(W) BINDLA SWAPNA,Elected
Andhole,Aksanpally,Ward,8,UR(W) KALLALI PADMA,Elected
Andhole,Aksanpally,Ward,9,SC(W) DAKAMOLLA YELLAMANI,Elected
Andhole,Aksanpally,Ward,10,UR(G) SHETTI JAGADISHWAR,Elected
Andhole,Annasagar,Ward,1,SC(G) GUDONI LAXMAIAH,Elected
Andhole,Annasagar,Ward,2,SC(G) kOVULA RAJU,Elected
Andhole,Annasagar,Ward,3,SC(W) Dannaram Svarupa,Elected
Andhole,Annasagar,Ward,4,BC(W) Mupparam Sathyamma,Elected
Andhole,Annasagar,Ward,5,UR(G) mogiligari laxmaiah,Elected
Andhole,Annasagar,Ward,6,UR(G) MUPARAM VENKATSHAM,Elected
Andhole,Annasagar,Ward,7,UR(G) SINGURI GOPAL,Elected
Andhole,Annasagar,Ward,8,UR(W) TEKMAL MANASA,Elected
Andhole,Annasagar,Ward,9,SC(W) KANAPURAM BACAMMA,Elected
Andhole,Annasagar,Ward,10,UR(W) ARREY LALITHA,Elected
Andhole,Brahmanapally,Ward,1,SC(W) janolla susheela,Elected
Andhole,Brahmanapally,Ward,2,SC(W) Manne Nagamani,Elected
Andhole,Brahmanapally,Ward,3,SC(G) Konyala chandraiah,Unanimous
Andhole,Brahmanapally,Ward,4,UR(W) janmula ranemma,Unanimous
Andhole,Brahmanapally,Ward,5,BC(G) janmula narsimlu,Unanimous
Andhole,Brahmanapally,Ward,6,UR(G) Peddagolla sudhakar,Unanimous
Andhole,Brahmanapally,Ward,7,UR(W) neredigunta mallamma,Unanimous
Andhole,Brahmanapally,Ward,8,UR(G) vadde Vittal,Unanimous
Andhole,Chandampet,Ward,1,UR(W) MANTHRI CHANDRAKALA,Elected
Andhole,Chandampet,Ward,2,UR(G) Chakali Yelladas,Elected
Andhole,Chandampet,Ward,3,SC(W) MYATHARI KISTAMMA,Elected
Andhole,Chandampet,Ward,4,SC(G) Myakala Machendhar,Elected
Andhole,Chandampet,Ward,5,BC(G) Konyala Satyanarayana,Elected
Andhole,Chandampet,Ward,6,BC(W) Jogipeta Yadamma,Elected
Andhole,Chandampet,Ward,7,UR(G) Konyala Vittal,Elected
Andhole,Chandampet,Ward,8,UR(W) Madunala Sulochana,Elected
Andhole,Chinthakunta,Ward,1,UR(W) Chinthala meena,Elected
Andhole,Chinthakunta,Ward,2,BC(G) Chakali Lakshmaiah,Elected
Andhole,Chinthakunta,Ward,3,UR(W) SITRALA LACCHAMMA,Elected
Andhole,Chinthakunta,Ward,4,UR(G) MANNE YADAIAH,Elected
Andhole,Chinthakunta,Ward,5,SC(G) GUNDE GALLA NAGARAJ,Elected
Andhole,Chinthakunta,Ward,6,SC(W) Neerudi Durgamma,Elected
Andhole,Chinthakunta,Ward,7,UR(G) Manne Lakshmaiah,Elected
Andhole,Chinthakunta,Ward,8,BC(W) BANGARIGALLA PADMA,Elected
Andhole,Dakur,Ward,1,UR(G) KALLALI RAKESH GOUD,Elected
Andhole,Dakur,Ward,2,UR(G) Kansanpally Veeraiah,Elected
Andhole,Dakur,Ward,3,UR(W) Gondla Eeshvaramma,Elected
Andhole,Dakur,Ward,4,BC(G) Minpuri Mallaiah,Elected
Andhole,Dakur,Ward,5,UR(W) MOHHAMMED ASMA BEGUM,Elected
Andhole,Dakur,Ward,6,BC(G) Pyararam Raju,Elected
Andhole,Dakur,Ward,7,BC(W) VADLA SANTHOSHI,Elected
Andhole,Dakur,Ward,8,UR(W) Kummari Indira,Elected
Andhole,Dakur,Ward,9,UR(W) PATHURI PUNYAMMA,Elected
Andhole,Dakur,Ward,10,BC(W) THALRI APARNA,Elected
Andhole,Dakur,Ward,11,UR(G) Induri krishna,Elected
Andhole,Dakur,Ward,12,SC(W) ANTHAMOLLA KAMALAMMA,Elected
Andhole,Dakur,Ward,13,SC(G) SANTANOLLA AJAY KUMAR,Elected
Andhole,Dakur,Ward,14,SC(G) POTTIGALLA MOHAN,Elected
Andhole,Kansanpally,Ward,1,SC(W) Begari Chandramma,Elected
Andhole,Kansanpally,Ward,2,BC(G) Kallepally Prabhu,Elected
Andhole,Kansanpally,Ward,3,UR(W) U Hemalatha,Elected
Andhole,Kansanpally,Ward,4,UR(G) Vani Chandaiah,Elected
Andhole,Kansanpally,Ward,5,UR(G) Fakeer Najirmiya,Elected
Andhole,Kansanpally,Ward,6,SC(G) NAkka Srinivas,Elected
Andhole,Kansanpally,Ward,7,BC(W) Ramannagari Laxmi,Elected
Andhole,Kansanpally,Ward,8,UR(W) Nomannagari Narsamma,Elected
Andhole,Kansanpally,Ward,9,BC(G) Karre Srishailam,Elected
Andhole,Kansanpally,Ward,10,UR(W) Erragolla Savithri,Elected
Andhole,Kichannapally,Ward,1,UR(G) DAKOORI MALLAIAH,Elected
Andhole,Kichannapally,Ward,2,UR(W) Kasala Ranemma,Elected
Andhole,Kichannapally,Ward,3,BC(G) Rondla Venkaiah,Elected
Andhole,Kichannapally,Ward,4,UR(W) Jennamma,Elected
Andhole,Kichannapally,Ward,5,BC(G) GAJENDHAR GOUD,Elected
Andhole,Kichannapally,Ward,6,BC(W) NARALA LAKSHMI,Elected
Andhole,Kichannapally,Ward,7,UR(G) BANDI SRINIVAS,Elected
Andhole,Kichannapally,Ward,8,SC(W) Rangalla Pochamma,Elected
Andhole,Kodekal,Ward,1,SC(W) Mekala Chandrakala,Elected
Andhole,Kodekal,Ward,2,UR(W) Dudekula Shahina Begam,Elected
Andhole,Kodekal,Ward,3,BC(W) CHANTI BAGAIAH,Elected
Andhole,Kodekal,Ward,4,BC(W) KARROLLA MADHAVI,Elected
Andhole,Kodekal,Ward,5,UR(G) KURAKU SANGAREDDY,Elected
Andhole,Kodekal,Ward,6,UR(G) MADDURI MALLAREDDY,Elected
Andhole,Kodekal,Ward,7,SC(G) MUNIPALLI KAMALAMMA,Elected
Andhole,Kodekal,Ward,8,UR(W) CHAKALI CHANDRAKALA,Elected
Andhole,Kondareddypally,Ward,1,UR(G) GOUNDLA SRIKANTH,Elected
Andhole,Kondareddypally,Ward,2,UR(W) Chakali Pochamma,Elected
Andhole,Kondareddypally,Ward,3,UR(G) DASARI HANUMANTHU,Elected
Andhole,Kondareddypally,Ward,4,SC(G) Bovvi Durgesh,Elected
Andhole,Kondareddypally,Ward,5,SC(W) MUSAPETA ANJAMMA,Elected
Andhole,Kondareddypally,Ward,6,UR(W) KETHAVATH JALI BAI,Unanimous
Andhole,Kondareddypally,Ward,7,ST(W) KETHAVATH RENUKA,Unanimous
Andhole,Kondareddypally,Ward,8,ST(G) MALOTH THULASI RAM,Unanimous
Andhole,Mansanpally,Ward,1,SC(W) Begari Satyamma,Elected
Andhole,Mansanpally,Ward,2,SC(W) kaduluri pochamma,Elected
Andhole,Mansanpally,Ward,3,SC(G) Thalari Nagaiah,Elected
Andhole,Mansanpally,Ward,4,UR(G) MACHKURI SRISHAILAM,Elected
Andhole,Mansanpally,Ward,5,UR(G) BILABOINA SHIVAIAH,Elected
Andhole,Mansanpally,Ward,6,BC(G) Pitla narayana,Elected
Andhole,Mansanpally,Ward,7,UR(W) Durgamma,Elected
Andhole,Mansanpally,Ward,8,UR(W) Mandapuram Malleshwari,Elected
Andhole,Masanpally,Ward,1,BC(G) Chinnagari Krishna,Elected
Andhole,Masanpally,Ward,2,UR(G) Sangem Chinna Srinivas,Elected
Andhole,Masanpally,Ward,3,UR(W) Udemkadi shamantha,Elected
Andhole,Masanpally,Ward,4,UR(W) Shivvampeta Maheshwari,Elected
Andhole,Masanpally,Ward,5,BC(G) Pyata Arjunayya,Elected
Andhole,Masanpally,Ward,6,BC(W) Molla Sulthan,Elected
Andhole,Masanpally,Ward,7,BC(W) Molla fathima bee,Elected
Andhole,Masanpally,Ward,8,BC(G) MOLLA ISMAIL,Elected
Andhole,Masanpally,Ward,9,UR(G) PeddaGolla kumar Komuraiah,Elected
Andhole,Masanpally,Ward,10,UR(W) Surboyina Lakshmi,Elected
Andhole,Nadulapur,Ward,1,SC(G) KAROLLA MANAIAH,Elected
Andhole,Nadulapur,Ward,2,SC(W) Nallolla Anitha,Elected
Andhole,Nadulapur,Ward,3,UR(W) CHAKALI MALAMMA,Elected
Andhole,Nadulapur,Ward,4,BC(W) Ashammakadi Pushpalatha,Elected
Andhole,Nadulapur,Ward,5,UR(G) Gaddameedhi shankar,Elected
Andhole,Nadulapur,Ward,6,UR(G) Boini Srinivas,Elected
Andhole,Nadulapur,Ward,7,UR(W) PATLOLLA SWAROOPA,Elected
Andhole,Nadulapur,Ward,8,SC(G) Junjuri Ravi,Elected
Andhole,Neradigunta,Ward,1,BC(G) Golla Venkatesham,Elected
Andhole,Neradigunta,Ward,2,UR(W) Brahmanpally Manjula,Elected
Andhole,Neradigunta,Ward,3,SC(G) DAPPU KRISHNA,Elected
Andhole,Neradigunta,Ward,4,SC(W) yerrolla yadamma,Elected
Andhole,Neradigunta,Ward,5,UR(G) GUNNALA NAGAPPA,Elected
Andhole,Neradigunta,Ward,6,BC(W) KAMMARI KRISHNAVENI,Elected
Andhole,Neradigunta,Ward,7,UR(W) andole anjamma,Elected
Andhole,Neradigunta,Ward,8,BC(W) Sangem Vinodha,Elected
Andhole,Neradigunta,Ward,9,UR(G) Kodanda Yadaiah,Elected
Andhole,Neradigunta,Ward,10,UR(G) Nirjapla Mallaiah,Elected
Andhole,Posanipet,Ward,1,UR(G) kOKKULA JANARDHAN,Elected
Andhole,Posanipet,Ward,2,BC(W) NATHI JYOTHI,Elected
Andhole,Posanipet,Ward,3,BC(G) GANDLA RAGUPETHI,Elected
Andhole,Posanipet,Ward,4,UR(W) INTENUKA SWAROOPA,Elected
Andhole,Posanipet,Ward,5,UR(G) Vantari Prathap reddy,Elected
Andhole,Posanipet,Ward,6,UR(G) CHANDURI MALESHAM,Elected
Andhole,Posanipet,Ward,7,SC(G) CHETUKINDI DASHARATH,Elected
Andhole,Posanipet,Ward,8,SC(W) GANTA PADMAMMA,Elected
Andhole,Posanipet,Ward,9,SC(W) GANTA SARITHA,Elected
Andhole,Posanipet,Ward,10,UR(W) MANNE INDIRA,Elected
Andhole,Pothireddypally,Ward,1,BC(G) Pulugari Rajeshwar,Elected
Andhole,Pothireddypally,Ward,2,UR(G) Peddapuram Ganesh,Elected
Andhole,Pothireddypally,Ward,3,BC(G) Itikyala Manikyam,Elected
Andhole,Pothireddypally,Ward,4,UR(W) Jupoodi Vijayalaxmi,Elected
Andhole,Pothireddypally,Ward,5,BC(G) Vadla Ramadasu Chary,Elected
Andhole,Pothireddypally,Ward,6,BC(W) Kummari Laxmi,Elected
Andhole,Pothireddypally,Ward,7,BC(W) Nagarapu Laxmi,Elected
Andhole,Pothireddypally,Ward,8,UR(W) Begari Swapna,Unanimous
Andhole,Pothireddypally,Ward,9,UR(G) Marpally Mogulaiah,Elected
Andhole,Pothireddypally,Ward,10,UR(W) Rendla pally Santhosha,Unanimous
Andhole,Ramsanpally,Ward,1,BC(W) Patnam Nagarani,Elected
Andhole,Ramsanpally,Ward,2,UR(G) manne mogulaiah,Elected
Andhole,Ramsanpally,Ward,3,UR(W) kummari nagalaxmi,Elected
Andhole,Ramsanpally,Ward,4,UR(G) Lingapuram Janardhan Goud,Elected
Andhole,Ramsanpally,Ward,5,UR(W) Boini Sindhu,Elected
Andhole,Ramsanpally,Ward,6,UR(G) KADARI RAGAVENDER REDDY,Elected
Andhole,Ramsanpally,Ward,7,SC(G) Permani Bagaiah,Elected
Andhole,Ramsanpally,Ward,8,SC(W) Thalari Sujatha,Elected
Andhole,Ramsanpally,Ward,9,SC(G) Sadula yadaiah,Elected
Andhole,Ramsanpally,Ward,10,ST(W) Lambadi Nirmala,Elected
Andhole,Rollapahad,Ward,1,UR(G) Pitla Govardhan,Unanimous
Andhole,Rollapahad,Ward,2,UR(W) Manne Hemalatha,Elected
Andhole,Rollapahad,Ward,3,UR(W) thalari manjula,Elected
Andhole,Rollapahad,Ward,4,BC(W) Pogula Bhulaxmi,Elected
Andhole,Rollapahad,Ward,5,UR(G) Patlolla Ragavareddy,Elected
Andhole,Rollapahad,Ward,6,SC(G) Peddinti RAmaiah,Elected
Andhole,Rollapahad,Ward,7,SC(G) Chinthakunta Sanjeevulu,Elected
Andhole,Rollapahad,Ward,8,SC(W) Begari Hemalatha,Elected
Andhole,Saibanpet,Ward,1,UR(G) SHERI NAGI REDDY,Elected
Andhole,Saibanpet,Ward,2,UR(G) KANUKUNTA MANJULA,Elected
Andhole,Saibanpet,Ward,3,BC(G) GOLLA MOGULAIAH,Elected
Andhole,Saibanpet,Ward,4,UR(W) SARAPALLI LACHAMMA,Elected
Andhole,Saibanpet,Ward,5,SC(W) KONDI ANUSUJA,Elected
Andhole,Saibanpet,Ward,6,SC(G) SAMMANI CANDRASEKHAR,Elected
Andhole,Saibanpet,Ward,7,SC(W) MUKANNAGARI SUREKHA,Elected
Andhole,Saibanpet,Ward,8,UR(G) SARAPALLI SHIVKUMAR,Elected
Andhole,Sangupet,Ward,1,SC(G) dappu sanjeeva rao,Elected
Andhole,Sangupet,Ward,2,SC(W) Kusangi Lavanya,Elected
