Mandal,Gram Panchayat,Ward,Category,Name,Status
Choppadandi,Arnakonda,Ward,1,SC(G) KOLAPAKA PRASHANTH,Elected
Choppadandi,Arnakonda,Ward,2,SC(W) KATLA APARNA,Unanimous
Choppadandi,Arnakonda,Ward,3,UR(G) AMARAGONDA RAJESHAM,Elected
Choppadandi,Arnakonda,Ward,4,UR(G) KADARI ASHOK,Elected
Choppadandi,Arnakonda,Ward,5,UR(W) GANGADARA PADMA,Elected
Choppadandi,Arnakonda,Ward,6,SC(G) MODUMPALLIL PADMA,Elected
Choppadandi,Arnakonda,Ward,7,SC(W) VADLURI LAXMI,Elected
Choppadandi,Arnakonda,Ward,8,UR(W) SINGIREDDY RAVALI,Elected
Choppadandi,Arnakonda,Ward,9,UR(G) CHIKATLA ARJUN,Elected
Choppadandi,Arnakonda,Ward,10,SC(W) MYAKALA PRANAYA,Elected
Choppadandi,Arnakonda,Ward,11,UR(W) KUKKALA SWAPNA,Elected
Choppadandi,Arnakonda,Ward,12,BC(G) PEDDAMOGILI SAMMAIAH,Elected
Choppadandi,Arnakonda,Ward,13,UR(G) GOPU SWAMY REDDY,Elected
Choppadandi,Arnakonda,Ward,14,BC(W) KOMALLA RAJESWARI,Elected
Choppadandi,Bhoopalapatnam,Ward,1,UR(G) MENDE NARSAIAH,Elected
Choppadandi,Bhoopalapatnam,Ward,2,SC(W) THODETI SWAROOPA,Elected
Choppadandi,Bhoopalapatnam,Ward,3,SC(G) MADIPELLI RAJU,Elected
Choppadandi,Bhoopalapatnam,Ward,4,UR(W) MADIPALLI SHANKARAVVA,Elected
Choppadandi,Bhoopalapatnam,Ward,5,BC(W) PULI ROOPA,Elected
Choppadandi,Bhoopalapatnam,Ward,6,UR(G) BAIRAGONI YESAIAH,Elected
Choppadandi,Bhoopalapatnam,Ward,7,UR(W) SHANIGARAM SHANKARAMMA,Elected
Choppadandi,Bhoopalapatnam,Ward,8,SC(G) THODETI SUJATHA,Elected
Choppadandi,Bhoopalapatnam,Ward,9,ST(W) MANUPATI SAMMAVVA,Unanimous
Choppadandi,Bhoopalapatnam,Ward,10,UR(G) MANDA RAGHU,Elected
Choppadandi,Chakunta,Ward,1,UR(W) AMEENA,Unanimous
Choppadandi,Chakunta,Ward,2,BC(G) PURAM RAMCHANDRAM,Elected
Choppadandi,Chakunta,Ward,3,UR(G) PEDDI RAJAIAH,Elected
Choppadandi,Chakunta,Ward,4,UR(G) GUDIPATI BHUPAL REDDY,Elected
Choppadandi,Chakunta,Ward,5,UR(W) ILAVENI ANITHA,Elected
Choppadandi,Chakunta,Ward,6,UR(W) INAVENI SWARUPA,Elected
Choppadandi,Chakunta,Ward,7,BC(W) SAYILLA SATHAMMA,Elected
Choppadandi,Chakunta,Ward,8,SC(G) DASARI RAJ KUMAR,Elected
Choppadandi,Chakunta,Ward,9,SC(W) PULIPAKA ANITHA,Elected
Choppadandi,Chakunta,Ward,10,SC(G) EMUNDLA RAJAIAH,Elected
Choppadandi,Chityalapalli,Ward,1,SC(G) SAMDRALA RAKESH,Unanimous
Choppadandi,Chityalapalli,Ward,2,SC(G) SAMUDRALA MAHESH,Unanimous
Choppadandi,Chityalapalli,Ward,3,BC(G) MAHMMAD RAFIQ,Elected
Choppadandi,Chityalapalli,Ward,4,BC(W) PASUPULA LAXMI,Elected
