Mandal,Gram Panchayat,Ward,Category,Name,Status
Akkannapeta,Bodigepalli,Ward,1,BC(G) VINODH PITTALA,Unanimous
Akkannapeta,Bodigepalli,Ward,2,BC(W) Nirosha Thipparaveni,Unanimous
Akkannapeta,Bodigepalli,Ward,3,BC(G) JANGAPALLI RAMCHANDRAM,Unanimous
Akkannapeta,Bodigepalli,Ward,4,BC(W) SWARUPA GUDIPELLI,Elected
Akkannapeta,Bodigepalli,Ward,5,BC(W) Bhagay Bodige,Elected
Akkannapeta,Bodigepalli,Ward,6,BC(G) Saraiah Choppari,Unanimous
Akkannapeta,Bodigepalli,Ward,7,BC(W) BALA LAKSHMI MEDBOINA,Unanimous
Akkannapeta,Bodigepalli,Ward,8,BC(G) RAJAIAH DUNNAPOTHULA,Unanimous
Akkannapeta,Chapagani Thanda,Ward,1,ST(W) MOUNIKA BANOTHU,Unanimous
Akkannapeta,Chapagani Thanda,Ward,2,ST(G) MAHENDAR GUGULOTHU,Elected
Akkannapeta,Chapagani Thanda,Ward,3,ST(G) BANOTHU SRINU,Unanimous
Akkannapeta,Chapagani Thanda,Ward,4,ST(G) GANESH GUGULOTHU,Elected
Akkannapeta,Chapagani Thanda,Ward,5,ST(W) MALOTHU SAROJA,Unanimous
Akkannapeta,Chapagani Thanda,Ward,6,ST(W) GUGULOTHU SUNITHA,Elected
Akkannapeta,Chapagani Thanda,Ward,7,ST(G) GUGULOTHU RAVI,Elected
Akkannapeta,Chapagani Thanda,Ward,8,ST(W) SHANTHAMMA BHUKYA,Unanimous
Akkannapeta,Dharmaram,Ward,1,BC(G) BIKSHAPATHI PENDLI,Unanimous
Akkannapeta,Dharmaram,Ward,2,BC(W) THIRUPATHI LATHA,Unanimous
Akkannapeta,Dharmaram,Ward,3,BC(W) KATHOJU CHANDRAKALA,Unanimous
Akkannapeta,Dharmaram,Ward,4,BC(W) KOLA BALA MANI,Unanimous
Akkannapeta,Dharmaram,Ward,5,BC(G) POSHAIAH NAMPELLI,Unanimous
Akkannapeta,Dharmaram,Ward,6,SC(W) SIRICILLA PADMA,Unanimous
Akkannapeta,Dharmaram,Ward,7,BC(G) RAVI SIRABOINA,Unanimous
Akkannapeta,Dharmaram,Ward,8,SC(W) KADAMANCHA MALLAVVA,Unanimous
Akkannapeta,Dubba Thanda,Ward,1,ST(W) KAVITHA BHUKYA,Unanimous
Akkannapeta,Dubba Thanda,Ward,2,ST(W) SRILATHA BHUKYA,Unanimous
Akkannapeta,Dubba Thanda,Ward,3,ST(W) GUGULOTHU RUKKAMMA,Unanimous
Akkannapeta,Dubba Thanda,Ward,4,ST(G) BHUKYA KISHAN,Unanimous
Akkannapeta,Dubba Thanda,Ward,5,ST(G) RAJU GUGULOTHU,Unanimous
Akkannapeta,Dubba Thanda,Ward,6,ST(G) LINGAIAH BANOTHU,Unanimous
Akkannapeta,Dubba Thanda,Ward,7,ST(W) BANOTHU UMA,Unanimous
Akkannapeta,Dubba Thanda,Ward,8,ST(W) GUGULOTHU SALI,Unanimous
Akkannapeta,Gandipally,Ward,1,ST(W) Banotu Parmila,Elected
Akkannapeta,Gandipally,Ward,2,BC(W) GOWRBOYINA MALLAVVA,Elected
Akkannapeta,Gandipally,Ward,3,BC(W) Rajitha Komalla,Elected
Akkannapeta,Gandipally,Ward,4,BC(G) Ravindar Buddi,Elected
Akkannapeta,Gandipally,Ward,5,UR(G) JAGADHEESHVAR REDDY KOMATI REDDY,Elected
Akkannapeta,Gandipally,Ward,6,BC(W) GOOLLA JYOTHI,Elected
Akkannapeta,Gandipally,Ward,7,ST(W) BHOOKYA RAJITHA,Elected
Akkannapeta,Gandipally,Ward,8,ST(G) BANOTHU SANTHOSH,Elected
Akkannapeta,Gandipally,Ward,9,ST(W) LAVANYA LUNAVATH,Elected
Akkannapeta,Gandipally,Ward,10,ST(W) Pathi Bhookya,Elected
Akkannapeta,Gollakunta,Ward,1,BC(W) KASHABOINA LAXMI,Elected
Akkannapeta,Gollakunta,Ward,2,UR(G) SUNKARI SAMMIREDDY,Elected
Akkannapeta,Gollakunta,Ward,3,UR(W) ARUNA HANMANDLA,Elected
Akkannapeta,Gollakunta,Ward,4,BC(W) NARLAPURAM SWARUPA,Elected
Akkannapeta,Gollakunta,Ward,5,BC(G) BAIRI LINGAMMA,Elected
Akkannapeta,Gollakunta,Ward,6,BC(G) KASHBOINA YADAGIRI,Elected
Akkannapeta,Gollakunta,Ward,7,BC(G) POTHARABOINA RAJU,Elected
Akkannapeta,Gollakunta,Ward,8,BC(G) CHINTHALA RAVINDAR,Elected
Akkannapeta,Gollapalli,Ward,1,BC(W) Salendra Aruna,Unanimous
Akkannapeta,Gollapalli,Ward,2,BC(G) elladi mallesham,Unanimous
Akkannapeta,Gollapalli,Ward,3,BC(G) SHRINIVAS GENTE,Unanimous
Akkannapeta,Gollapalli,Ward,4,BC(W) MALLAIAH VANAM,Unanimous
Akkannapeta,Gollapalli,Ward,5,BC(W) BAVU LAVANYA,Unanimous
Akkannapeta,Gollapalli,Ward,6,BC(G) KANAKAIAH BINVENI,Unanimous
Akkannapeta,Gouravelly,Ward,1,BC(G) GOLLAPELLI VEERACHARI,Elected
Akkannapeta,Gouravelly,Ward,2,BC(W) Nirmala Ogulaveni,Elected
Akkannapeta,Gouravelly,Ward,3,BC(W) PEDDI ARUNA,Elected
Akkannapeta,Gouravelly,Ward,4,BC(W) Kanukavva Bandi,Elected
Akkannapeta,Gouravelly,Ward,5,BC(W) SAMMAVVA KUNCHAM,Elected
Akkannapeta,Gouravelly,Ward,6,BC(G) Kankaiah Dandugula,Unanimous
Akkannapeta,Gouravelly,Ward,7,SC(W) EERAMMA PULLURI,Elected
Akkannapeta,Gouravelly,Ward,8,SC(G) KOMAMULA BASKAR,Elected
Akkannapeta,Gouravelly,Ward,9,SC(G) KOMMULA SRINIVAS,Elected
Akkannapeta,Gouravelly,Ward,10,BC(G) PANDRALA DAMU,Elected
Akkannapeta,Govardhanagiri,Ward,1,UR(W) Nethi Narsavva,Elected
Akkannapeta,Govardhanagiri,Ward,2,UR(W) PANGA MANJULA,Elected
Akkannapeta,Govardhanagiri,Ward,3,BC(W) GAVUDA VIJAYA,Unanimous
Akkannapeta,Govardhanagiri,Ward,4,BC(G) GORLA RAJU,Elected
Akkannapeta,Govardhanagiri,Ward,5,SC(W) GUGGILLA SHYAMALA,Elected
Akkannapeta,Govardhanagiri,Ward,6,BC(G) THIRUPATHI CHATHBOINA,Elected
Akkannapeta,Govardhanagiri,Ward,7,SC(G) PAKA SWAMY,Elected
Akkannapeta,Govardhanagiri,Ward,8,BC(W) SARAVVA MEDABOYINA,Unanimous
Akkannapeta,Govardhanagiri,Ward,9,BC(G) MEDBOINA KANUKAIAH,Elected
Akkannapeta,Govardhanagiri,Ward,10,BC(W) PENDALA SARITHA,Elected
Akkannapeta,Gubbadi,Ward,1,BC(W) MEDABOINA MADHU PRIYA,Unanimous
Akkannapeta,Gubbadi,Ward,2,BC(W) GAMBHEERAPU NIRMLA,Unanimous
Akkannapeta,Gubbadi,Ward,3,BC(G) SAMBARAJU MUDRABOYINA,Unanimous
Akkannapeta,Gubbadi,Ward,4,BC(G) ANNEBOYINA RAMESH,Unanimous
Akkannapeta,Gubbadi,Ward,5,BC(G) GULLA SRIKANTH,Unanimous
Akkannapeta,Gubbadi,Ward,6,BC(W) Saramma Cherku,Unanimous
Akkannapeta,Gudatipally,Ward,1,UR(W) LAKSHMI SINGIREDDY,Elected
Akkannapeta,Gudatipally,Ward,2,UR(G) ATCHAGARI RAMANAREDDY,Elected
Akkannapeta,Gudatipally,Ward,3,UR(W) SUVARNA KALVALA,Elected
Akkannapeta,Gudatipally,Ward,4,UR(G) MAMIDI RAMESHAREDDY,Elected
Akkannapeta,Gudatipally,Ward,5,ST(G) SAMPATH,Elected
Akkannapeta,Gudatipally,Ward,6,BC(G) BAIRI SRINIVAS,Elected
Akkannapeta,Gudatipally,Ward,7,BC(G) SWAMI MEDAVENA,Elected
Akkannapeta,Gudatipally,Ward,8,BC(W) POSHAMMA BODIGE,Elected
Akkannapeta,Gudatipally,Ward,9,BC(W) KANAKALAKSHMI SUNKARI,Elected
Akkannapeta,Gudatipally,Ward,10,ST(W) RENUKA JARPULA,Elected
Akkannapeta,Janagam,Ward,1,SC(W) Tejashwini Voddirala,Unanimous
Akkannapeta,Janagam,Ward,2,SC(G) ANAND VODDIRALA,Elected
Akkannapeta,Janagam,Ward,3,UR(G) VEERA REDDY KOMMURA,Elected
Akkannapeta,Janagam,Ward,4,BC(W) VALLAPU PADMA,Elected
Akkannapeta,Janagam,Ward,5,BC(G) EGGIDI RAMESH,Elected
Akkannapeta,Janagam,Ward,6,BC(W) ALLADI LACHAVVA,Elected
Akkannapeta,Janagam,Ward,7,BC(W) PUDARI SUMALATHA,Elected
Akkannapeta,Janagam,Ward,8,BC(G) SARIKONDA JAGADEESHWARACHARI,Elected
Akkannapeta,Janagam,Ward,9,BC(W) BEKKANTI SRILATHA,Elected
Akkannapeta,Janagam,Ward,10,BC(G) SHIVARATHRI SRINIVAS,Elected
Akkannapeta,Kapoornayak Thanda,Ward,1,ST(W) Ajmura Lalita,Elected
Akkannapeta,Kapoornayak Thanda,Ward,2,ST(G) BANOTU MOAHAN,Elected
Akkannapeta,Kapoornayak Thanda,Ward,3,ST(G) BANOTU SAMPAT,Unanimous
Akkannapeta,Kapoornayak Thanda,Ward,4,ST(W) AJMEERA SWARUPA,Unanimous
Akkannapeta,Kapoornayak Thanda,Ward,5,ST(G) ITA MALOETU,Elected
Akkannapeta,Kapoornayak Thanda,Ward,6,ST(W) BANOTHU PRAMEELA,Elected
Akkannapeta,Kapoornayak Thanda,Ward,7,ST(G) BADAVATH SAMPATH,Elected
Akkannapeta,Kapoornayak Thanda,Ward,8,ST(W) MALOTHU VIJAYA,Elected
Akkannapeta,Katkoor,Ward,1,BC(G) ULLENGULA RAMESH,Elected
