Mandal,Gram Panchayat,Ward,Category,Name,Status
Keesara,Ankireddypally,Ward,1,BC(W) Istari Lalitha,Elected
Keesara,Ankireddypally,Ward,2,BC(G) Ganapathi Medaboina,Elected
Keesara,Ankireddypally,Ward,3,BC(W) Jella Nagamani,Elected
Keesara,Ankireddypally,Ward,4,BC(G) Gurrala Nagesh,Elected
Keesara,Ankireddypally,Ward,5,BC(G) Kunta Sattaiah,Elected
Keesara,Ankireddypally,Ward,6,BC(G) Kanna Nagamani,Unanimous
Keesara,Ankireddypally,Ward,7,BC(W) Dandu Ramulamma,Elected
Keesara,Ankireddypally,Ward,8,BC(G) Kolkuri Lingeswar,Elected
Keesara,Ankireddypally,Ward,9,SC(W) Padma Morugu,Unanimous
Keesara,Ankireddypally,Ward,10,BC(G) Kolkuri Mahesh,Elected
Keesara,Bogaram,Ward,1,BC(W) Ambadi Mounika,Elected
Keesara,Bogaram,Ward,2,BC(G) RAMSHETTI JANAKIRAM LAPA,Elected
Keesara,Bogaram,Ward,3,UR(G) RAMIDI PRABHAKAR REDDY,Elected
Keesara,Bogaram,Ward,4,BC(W) KALPAGURI HEMALATHA,Elected
Keesara,Bogaram,Ward,5,BC(G) Katam Mallesh,Elected
Keesara,Bogaram,Ward,6,BC(G) ELABOINA NAGARAJU,Elected
Keesara,Bogaram,Ward,7,UR(W) CHEPPALA SARITHA,Elected
Keesara,Bogaram,Ward,8,SC(W) Rondla Leelarani,Elected
Keesara,Bogaram,Ward,9,SC(G) RONDLA ASHOK KUMAR,Elected
Keesara,Bogaram,Ward,10,UR(W) SUNKARI AMRUTHA,Elected
Keesara,Cheeryal,Ward,1,UR(W) prajwala singireddy,Elected
Keesara,Cheeryal,Ward,2,SC(W) Malagalla Laxmi,Elected
Keesara,Cheeryal,Ward,3,SC(G) Manki Raju,Elected
Keesara,Cheeryal,Ward,4,BC(G) Kola Mahankali,Elected
Keesara,Cheeryal,Ward,5,BC(W) Potta Sangeta,Elected
Keesara,Cheeryal,Ward,6,BC(W) Mallarapu Manjula,Elected
Keesara,Cheeryal,Ward,7,BC(W) Kola Madhavi,Elected
Keesara,Cheeryal,Ward,8,BC(G) Barlapati Anjaneyulu,Elected
Keesara,Cheeryal,Ward,9,BC(G) Shivalingala Gouri Shanker,Elected
Keesara,Cheeryal,Ward,10,UR(G) Jillala Thirumal Reddy,Elected
Keesara,Cheeryal,Ward,11,UR(G) RAMIDI RAMREDDY,Elected
Keesara,Cheeryal,Ward,12,BC(W) DONKENI SHALINI,Elected
Keesara,Godumakunta,Ward,1,BC(G) PUTTA BALRAJ GOUD,Elected
Keesara,Godumakunta,Ward,2,BC(G) CHEERA SRISHILAM,Elected
Keesara,Godumakunta,Ward,3,BC(W) CHEERA RAJITHA SREE,Elected
Keesara,Godumakunta,Ward,4,BC(G) Somani Anjaneyulu,Elected
Keesara,Godumakunta,Ward,5,UR(G) Premnath Reddy,Elected
Keesara,Godumakunta,Ward,6,BC(W) TANDURI SANDYA,Unanimous
Keesara,Godumakunta,Ward,7,BC(W) NACHARAM PADMA,Elected
Keesara,Godumakunta,Ward,8,SC(W) MANCHALA KIRAN JYOTHI,Elected
Keesara,Godumakunta,Ward,9,SC(W) MANCHAL SWAROOPA,Elected
Keesara,Godumakunta,Ward,10,BC(G) JANGAM SHIVALINGAM,Elected
Keesara,Kareemguda,Ward,1,UR(W) kandadi Uma,Elected
Keesara,Kareemguda,Ward,2,BC(G) DESHAM PARAMESH GOUD,Elected
Keesara,Kareemguda,Ward,3,SC(G) BOLLI SRINIVAS,Elected
Keesara,Kareemguda,Ward,4,UR(G) Bodaptla Madhava Reddy,Elected
Keesara,Kareemguda,Ward,5,UR(W) Dasari vilasini,Elected
Keesara,Kareemguda,Ward,6,BC(W) arvapalli sunitha,Elected
Keesara,Keesara,Ward,1,BC(W) JUPALLI LAKSHMI,Elected
Keesara,Keesara,Ward,2,SC(G) RAMARAM PRADEEP KUMAR,Elected
Keesara,Keesara,Ward,3,BC(G) BANDARI SHANAKAR GOUD,Elected
Keesara,Keesara,Ward,4,UR(W) RAMIDI SWAPNA,Elected
Keesara,Keesara,Ward,5,UR(W) KANNABOINA ANITHA,Elected
Keesara,Keesara,Ward,6,BC(G) MUDDAM VENKATESH,Elected
Keesara,Keesara,Ward,7,UR(G) CHILUKA PRAVEEN,Elected
Keesara,Keesara,Ward,8,UR(W) Kandadi Balamani,Elected
Keesara,Keesara,Ward,9,BC(G) Machani Ramesh,Elected
Keesara,Keesara,Ward,10,BC(G) THATAKAM LAKSHMAN KUMAR,Elected
Keesara,Keesara,Ward,11,SC(W) SHILAM LALITHA,Elected
Keesara,Keesara,Ward,12,UR(G) BALIJONIBAVI KRISHNA REDDY,Elected
Keesara,Keesara,Ward,13,BC(W) ALLADURGAM SAMANTHA KUMMARI,Elected
Keesara,Keesara,Ward,14,BC(W) GANDU VANAJA,Elected
Keesara,Narsampally,Ward,1,BC(W) KAVALI YADAMMA,Unanimous
Keesara,Narsampally,Ward,2,BC(G) KAVALI VENUGOPAL,Unanimous
Keesara,Narsampally,Ward,3,UR(W) MANCHALA LAVNYA,Unanimous
Keesara,Narsampally,Ward,4,UR(G) BANDARI SHEKAR,Unanimous
Keesara,Narsampally,Ward,5,UR(W) PAILLA SWAPANA REDDY,Unanimous
Keesara,Narsampally,Ward,6,BC(G) GUNDE KUMAR,Unanimous
Keesara,Rampally Dayara,Ward,1,UR(G) Kandadi Srikanth Reddy,Elected
Keesara,Rampally Dayara,Ward,2,SC(G) Mukka Mahendar,Elected
Keesara,Rampally Dayara,Ward,3,SC(W) MAMINDLA CHANDRAKALA,Elected
Keesara,Rampally Dayara,Ward,4,SC(G) SHARATHBABU GANGI,Elected
Keesara,Rampally Dayara,Ward,5,BC(W) VELPULA SYAMALA,Elected
Keesara,Rampally Dayara,Ward,6,SC(W) KADIYALA MALLIKA,Elected
Keesara,Rampally Dayara,Ward,7,ST(W) B VIJAYAMMA,Elected
Keesara,Rampally Dayara,Ward,8,BC(G) GADI RAMU,Elected
Keesara,Thimmaipalle,Ward,1,BC(W) Gourla Hamsamma,Elected
Keesara,Thimmaipalle,Ward,2,BC(W) Gourla Shyamala,Elected
Keesara,Thimmaipalle,Ward,3,UR(G) Ameerpet Aniji Reddy,Elected
Keesara,Thimmaipalle,Ward,4,UR(W) Ameerpet Masamma,Elected
Keesara,Thimmaipalle,Ward,5,BC(G) Dobbala Srisailam,Elected
Keesara,Thimmaipalle,Ward,6,BC(W) Tokati Bindu,Elected
Keesara,Thimmaipalle,Ward,7,BC(G) uradi Eshwaraiah,Elected
Keesara,Thimmaipalle,Ward,8,BC(G) Md Yaku ali,Elected
Keesara,Thimmaipalle,Ward,9,SC(G) Talla Mallesh,Elected
Keesara,Thimmaipalle,Ward,10,SC(W) Talla Baghyamma,Elected
Keesara,Yadgarpally,Ward,1,UR(G) Katepalli Suryanrayana Reddy,Elected
Keesara,Yadgarpally,Ward,2,UR(G) MD HAFEEZ,Elected
Keesara,Yadgarpally,Ward,3,BC(W) AREPALLY SHOBHA,Elected
Keesara,Yadgarpally,Ward,4,BC(G) Boine Bhaskar,Elected
Keesara,Yadgarpally,Ward,5,BC(W) Boini Rajamani,Elected
