Mandal,Gram Panchayat,Ward,Category,Name,Status
Bonakal,Allapadu,Ward,1,BC(W) SUBBAMMA DARSHI,Elected
Bonakal,Allapadu,Ward,2,BC(G) MAREEDU VENKAIAH,Elected
Bonakal,Allapadu,Ward,3,BC(G) MAREEDU NAGABHUSHANAM,Elected
Bonakal,Allapadu,Ward,4,BC(W) SHAIK KHASIM BEE,Elected
Bonakal,Allapadu,Ward,5,BC(W) SHAINA BEGUM PATAN,Elected
Bonakal,Allapadu,Ward,6,BC(W) PICHAMMA ANGADALA,Elected
Bonakal,Allapadu,Ward,7,BC(G) ANJANEYULU BUNGA,Elected
Bonakal,Allapadu,Ward,8,SC(G) MONDITHOKA SAIDULU,Elected
Bonakal,Allapadu,Ward,9,BC(G) DONTEBOINA PULLAIAH,Elected
Bonakal,Allapadu,Ward,10,BC(W) MALADI GANGAMMA,Elected
Bonakal,Bonakal,Ward,1,BC(G) MANDA KRISHNAIAH,Elected
Bonakal,Bonakal,Ward,2,SC(W) ANTHOTI JAYAKUMARI,Elected
Bonakal,Bonakal,Ward,3,SC(W) ANTHOTI MANIKYAM,Elected
Bonakal,Bonakal,Ward,4,UR(W) MORLA VARALAXMI,Elected
Bonakal,Bonakal,Ward,5,BC(W) GANGULA NAGAMANI,Elected
Bonakal,Bonakal,Ward,6,BC(G) RAGHAVA RAO YARLAGADDA,Elected
Bonakal,Bonakal,Ward,7,BC(G) MAREEDU SRINU,Elected
Bonakal,Bonakal,Ward,8,ST(G) BADAVATH HUSSAIN,Elected
Bonakal,Bonakal,Ward,9,UR(W) TELLAKULA RAJINI,Elected
Bonakal,Bonakal,Ward,10,ST(W) BANOTH PARVATHI,Elected
Bonakal,Bonakal,Ward,11,UR(G) KANAGALA LAXMI NARAYANA,Elected
Bonakal,Bonakal,Ward,12,SC(G) UPPARA SRINU,Elected
Bonakal,Chinnabeeravalli,Ward,1,UR(G) CHANDRA VENKATESWARARAO,Elected
Bonakal,Chinnabeeravalli,Ward,2,BC(W) DONTEBOYINA MANGAMMA,Elected
Bonakal,Chinnabeeravalli,Ward,3,UR(W) CHANDRA SATYAVATHI,Elected
Bonakal,Chinnabeeravalli,Ward,4,UR(G) SRINIVASARAO CHANDRA,Elected
Bonakal,Chinnabeeravalli,Ward,5,SC(G) KOPPULA SUNIL,Elected
Bonakal,Chinnabeeravalli,Ward,6,SC(G) PERABATTINI LAJARU,Elected
Bonakal,Chinnabeeravalli,Ward,7,SC(W) KHAMMAMPATI VANI,Elected
Bonakal,Chinnabeeravalli,Ward,8,SC(W) KOLLI MARIYAMMA,Elected
Bonakal,Chirunomula,Ward,1,BC(G) MODUGULA NAGESWARA RAO,Elected
Bonakal,Chirunomula,Ward,2,BC(W) RADHA GOLLAPALLI,Elected
Bonakal,Chirunomula,Ward,3,BC(W) GARAPAKULA KRISHNAVENI,Elected
Bonakal,Chirunomula,Ward,4,BC(G) PULLARAO AMUDALA,Elected
Bonakal,Chirunomula,Ward,5,UR(W) MUNGI RANI,Elected
Bonakal,Chirunomula,Ward,6,SC(G) GARNEPUDI NAGARAJU,Elected
Bonakal,Chirunomula,Ward,7,SC(G) ANNEPOGU NARESH,Elected
Bonakal,Chirunomula,Ward,8,SC(G) CHINNA PICHAIAH PILLEM,Elected
Bonakal,Chirunomula,Ward,9,SC(W) JANGAM RANGAMMA,Elected
Bonakal,Chirunomula,Ward,10,SC(W) RANI NIMMATHOTA,Elected
Bonakal,Choppakatlapalem,Ward,1,UR(W) JONNALAGADDA LAXMI,Elected
Bonakal,Choppakatlapalem,Ward,2,SC(W) DARELLI NAGENDRA,Elected
Bonakal,Choppakatlapalem,Ward,3,SC(W) KOTAPARTHI HYMAVATHI,Elected
Bonakal,Choppakatlapalem,Ward,4,SC(G) DARELLI PRAKASH,Elected
Bonakal,Choppakatlapalem,Ward,5,BC(G) TELLABOINA THIRUPATHAIAH,Elected
Bonakal,Choppakatlapalem,Ward,6,UR(G) TANNERU HANUMANTHA RAO,Elected
Bonakal,Choppakatlapalem,Ward,7,UR(W) ANITHA NAMBURI,Elected
Bonakal,Choppakatlapalem,Ward,8,BC(G) BOINAPALLI VENKATESWARLU,Elected
Bonakal,Choppakatlapalem,Ward,9,BC(W) PARITALA DHANAMM,Elected
Bonakal,Choppakatlapalem,Ward,10,BC(W) KONANGI PARVATHI,Elected
Bonakal,Garlapdu,Ward,1,UR(W) MUKKAPATI SULOCHANA,Elected
Bonakal,Garlapdu,Ward,2,UR(W) ALASYAM KRISHNA KUMARI,Elected
Bonakal,Garlapdu,Ward,3,UR(G) THATA SRINIVASARAO,Elected
Bonakal,Garlapdu,Ward,4,UR(G) THATA LAXMINARAYANA,Elected
Bonakal,Garlapdu,Ward,5,SC(G) MODUGU KOTAYYA,Elected
Bonakal,Garlapdu,Ward,6,SC(W) IRUGU MUNEMMA,Elected
Bonakal,Garlapdu,Ward,7,SC(G) KUKKALA RAMASWAMI,Elected
Bonakal,Garlapdu,Ward,8,SC(W) KANAKAPUDI GOVINDAMMA,Elected
Bonakal,Govindapuram(A),Ward,1,BC(G) VADDEBOINA SAI,Elected
Bonakal,Govindapuram(A),Ward,2,UR(W) UPPUGANDLA ARUNA,Unanimous
Bonakal,Govindapuram(A),Ward,3,BC(W) SHAIK SAIDA BEE,Elected
Bonakal,Govindapuram(A),Ward,4,BC(G) BOBBILLA KRISHNA,Elected
Bonakal,Govindapuram(A),Ward,5,BC(G) VADDEBOINA CHUKKAIAH,Elected
Bonakal,Govindapuram(A),Ward,6,SC(W) ISARAM BUJJI,Elected
Bonakal,Govindapuram(A),Ward,7,SC(G) GANDAMALA RAYAPPA,Elected
Bonakal,Govindapuram(A),Ward,8,SC(W) MEDI CHINNA MARIYAMMA,Elected
Bonakal,Govindapuram (L),Ward,1,UR(W) DUVVULA NAGENDRA,Elected
Bonakal,Govindapuram (L),Ward,2,SC(W) SRILAXMI YESUPOGU,Elected
Bonakal,Govindapuram (L),Ward,3,SC(G) BABU KANNEPOGU,Elected
Bonakal,Govindapuram (L),Ward,4,SC(W) SHOBA JETTAM,Elected
Bonakal,Govindapuram (L),Ward,5,BC(G) MASTHAN BEE SHAIK,Elected
Bonakal,Govindapuram (L),Ward,6,UR(G) PONNAM RAMBABU,Elected
Bonakal,Govindapuram (L),Ward,7,BC(W) RUKMINI RACHABANTI,Elected
Bonakal,Govindapuram (L),Ward,8,UR(G) KALAVATHI CHINTHALACHERUVU,Elected
Bonakal,Govindapuram (L),Ward,9,UR(W) PASUPULETI PADMA,Elected
Bonakal,Govindapuram (L),Ward,10,UR(G) CHANDRAIAH KARANGULA,Elected
Bonakal,Janakipuram,Ward,1,UR(G) CHATTU KOTESWARAO,Elected
Bonakal,Janakipuram,Ward,2,SC(W) PANJI DEVAMANI,Elected
Bonakal,Janakipuram,Ward,3,SC(G) GOLLAMANDHALA BHUSHANAM,Elected
Bonakal,Janakipuram,Ward,4,SC(W) RUDRAPOGU MEENA,Elected
Bonakal,Janakipuram,Ward,5,SC(G) CHILAKA KOTESWRARAO,Elected
Bonakal,Janakipuram,Ward,6,UR(G) GANGADARI BHUPATHI RAO,Elected
Bonakal,Janakipuram,Ward,7,UR(W) SK SHAMIM BEGAM,Elected
Bonakal,Janakipuram,Ward,8,UR(W) SAYYAD CHANDBEE,Elected
Bonakal,Kalakota,Ward,1,BC(W) VENKATANARSAMMA ITIKALA,Elected
Bonakal,Kalakota,Ward,2,BC(W) KRISHNAKUMARI BAJINENI,Elected
Bonakal,Kalakota,Ward,3,UR(W) HARITHA CHAVA,Elected
Bonakal,Kalakota,Ward,4,SC(G) ANJANEYALU DARNASI,Elected
Bonakal,Kalakota,Ward,5,SC(W) BALUGURI RATHAMMA,Elected
Bonakal,Kalakota,Ward,6,SC(G) VENKATESWARLU YANGALA,Elected
Bonakal,Kalakota,Ward,7,SC(G) RAMESH YANGALA,Elected
Bonakal,Kalakota,Ward,8,SC(W) NAGARATHNAM THOTAPALLI,Elected
Bonakal,Kalakota,Ward,9,UR(G) RADHAKRISHNA CHAVA,Elected
Bonakal,Kalakota,Ward,10,BC(G) KOTHAGUNDLA PURUSHOTTAM,Elected
Bonakal,Laxmipuram,Ward,1,UR(W) SWARUPA POTAGANI,Elected
Bonakal,Laxmipuram,Ward,2,UR(W) GUDDURI UMA,Elected
Bonakal,Laxmipuram,Ward,3,UR(G) NAGESWRARAO MUTHAM,Elected
Bonakal,Laxmipuram,Ward,4,UR(G) GUDDURU VEERABADRAM,Elected
Bonakal,Laxmipuram,Ward,5,BC(G) ESHARAIAH VARA,Elected
Bonakal,Laxmipuram,Ward,6,SC(W) MARRI NAGAMANI,Elected
Bonakal,Laxmipuram,Ward,7,SC(W) ANJAMMA MARRI,Elected
Bonakal,Laxmipuram,Ward,8,SC(W) IRUGU SRIMATHI,Elected
Bonakal,Motamarri,Ward,1,BC(W) GODA SREELATHA,Elected
Bonakal,Motamarri,Ward,2,BC(W) GUDIDA RADHAMMA,Elected
Bonakal,Motamarri,Ward,3,BC(G) SURAGANI VENKATESWARLU,Elected
Bonakal,Motamarri,Ward,4,BC(G) MANDA NARASIMHA RAO,Elected
Bonakal,Motamarri,Ward,5,UR(G) MEDA GOPALARAO,Elected
Bonakal,Motamarri,Ward,6,BC(W) GODA SAVITHRI,Elected
Bonakal,Motamarri,Ward,7,SC(G) ADDANKI SESHAGIRIRAO,Elected
Bonakal,Motamarri,Ward,8,SC(W) NANDR U DHANALAXMI,Elected
Bonakal,Motamarri,Ward,9,SC(W) BALAVANTHAPU DAYAMANI,Elected
Bonakal,Motamarri,Ward,10,BC(W) CHITTUMODU NAGAMANI,Elected
Bonakal,Mustikuntla,Ward,1,BC(G) PILLALAMARRI NAGESWARA RAO,Elected
Bonakal,Mustikuntla,Ward,2,BC(G) DOPPA KORIVI VEERABHADARAM,Elected
Bonakal,Mustikuntla,Ward,3,UR(G) CHITTA SATYANARAYANA REDDY,Elected
Bonakal,Mustikuntla,Ward,4,BC(W) PUSHPAVATHI BODDUPALLI,Elected
Bonakal,Mustikuntla,Ward,5,BC(W) DARAGANI VENKATA RAMANA,Elected
Bonakal,Mustikuntla,Ward,6,BC(W) USHARANI BOINAPALLI,Elected
Bonakal,Mustikuntla,Ward,7,BC(G) HUSSAIN SAHEB,Elected
Bonakal,Mustikuntla,Ward,8,BC(W) SUNITHA MANDE,Elected
Bonakal,Mustikuntla,Ward,9,SC(G) PEDDIPAKA SAMBAIAH,Elected
Bonakal,Mustikuntla,Ward,10,SC(W) KOTTE MARIYAMMA,Elected
Bonakal,Mustikuntla,Ward,11,BC(G) PUTTA SRINU,Elected
Bonakal,Mustikuntla,Ward,12,BC(W) RUKSANA BUGUM SHAIK,Elected
