Mandal,Gram Panchayat,Ward,Category,Name,Status
Amrabad,Thurkapally,Ward,1,SC(W) Pambali Balakistamma,Elected
Amrabad,Thurkapally,Ward,2,UR(G) Boddupally Omachari,Elected
Amrabad,Thurkapally,Ward,3,UR(G) Perumula Pavan,Elected
Amrabad,Thurkapally,Ward,4,SC(G) Avuta Madhavaiah,Elected
Amrabad,Thurkapally,Ward,5,UR(W) Anupothula Venkatamma,Elected
Amrabad,Thurkapally,Ward,6,SC(G) Aaluri Karnababu,Elected
Amrabad,Thurkapally,Ward,7,SC(W) Aluri Buchamma,Elected
Amrabad,Thurkapally,Ward,8,UR(W) pambali Aliela,Elected
Balmoor,Ambagiri,Ward,1,UR(G) Katraju Venkataiah,Elected
Balmoor,Ambagiri,Ward,2,ST(W) megavath Saidamma,Elected
Balmoor,Ambagiri,Ward,3,ST(G) Islavath vasuram,Elected
Balmoor,Ambagiri,Ward,4,UR(G) Mudavath Anjya,Elected
Balmoor,Ambagiri,Ward,5,ST(W) Kethavath Padma,Elected
Balmoor,Ambagiri,Ward,6,ST(G) K Chandulal,Elected
Balmoor,Ambagiri,Ward,7,UR(W) Kethavath Alivela,Elected
Balmoor,Ambagiri,Ward,8,UR(W) Kethavath Sangeetha,Elected
Balmoor,Ananthavaram,Ward,1,UR(G) Gudeli Ussen,Elected
Balmoor,Ananthavaram,Ward,2,BC(G) Vemula Sriramulu,Elected
Balmoor,Ananthavaram,Ward,3,UR(G) Vemula Nagaraju,Elected
Balmoor,Ananthavaram,Ward,4,UR(W) Katikarla Bhagyamma,Elected
Balmoor,Ananthavaram,Ward,5,SC(G) Mandal Chennaiah,Elected
Balmoor,Ananthavaram,Ward,6,UR(W) Mallikedi Jayamma,Elected
Balmoor,Ananthavaram,Ward,7,SC(W) Ankuri balamma,Elected
Balmoor,Ananthavaram,Ward,8,SC(G) Mittakadupula Rajesha,Elected
Balmoor,Ananthavaram,Ward,9,UR(W) Chennamma,Elected
Balmoor,Ananthavaram,Ward,10,SC(W) Medipuri Chittemma,Elected
Balmoor,Balmoor,Ward,1,UR(W) Duggi Saritha,Elected
Balmoor,Balmoor,Ward,2,UR(G) Batthula Rameswaraiah,Elected
Balmoor,Balmoor,Ward,3,UR(G) Thirpathaiah Rasamalla,Elected
Balmoor,Balmoor,Ward,4,ST(W) Kurakula Parwathamma,Elected
Balmoor,Balmoor,Ward,5,UR(W) Balakistamma minuga,Elected
Balmoor,Balmoor,Ward,6,UR(G) Thandra Laxmikala,Elected
Balmoor,Balmoor,Ward,7,UR(W) Anantha Anjali,Elected
Balmoor,Balmoor,Ward,8,ST(W) Pdige Saradha,Elected
Balmoor,Balmoor,Ward,9,ST(G) Medem Srikanth,Elected
Balmoor,Balmoor,Ward,10,ST(W) Padige Muthyalamma,Elected
Balmoor,Balmoor,Ward,11,ST(G) Katraju ussain,Elected
Balmoor,Balmoor,Ward,12,ST(G) Nimmala Lingamma,Elected
Balmoor,Banala,Ward,1,ST(W) Banavath Jyothi,Elected
Balmoor,Banala,Ward,2,ST(G) Orsu Mallesh,Elected
Balmoor,Banala,Ward,3,UR(G) Kamashetti Krishnaiah,Elected
Balmoor,Banala,Ward,4,UR(W) Ladesani Bebi,Elected
Balmoor,Banala,Ward,5,UR(G) Saini Malaiah,Elected
Balmoor,Banala,Ward,6,UR(W) Gattu Jayaprada,Elected
Balmoor,Banala,Ward,7,ST(G) Ramavath Vinod Kumar,Elected
Balmoor,Banala,Ward,8,ST(W) Amgoth Sali,Elected
Balmoor,Banala,Ward,9,ST(W) J Parwathi,Elected
Balmoor,Banala,Ward,10,ST(G) Mudavath Sharada,Elected
Balmoor,Chennaram,Ward,1,BC(G) MD Sofi,Elected
Balmoor,Chennaram,Ward,2,UR(G) P Parameswar Goud,Elected
Balmoor,Chennaram,Ward,3,UR(W) Kommu Alivela,Elected
Balmoor,Chennaram,Ward,4,SC(W) Purnamma Thaily,Elected
Balmoor,Chennaram,Ward,5,SC(G) Niranjan G,Elected
Balmoor,Chennaram,Ward,6,UR(G) Guddati Parshuramulu,Elected
Balmoor,Chennaram,Ward,7,UR(W) Akanamoni laxmamma,Elected
Balmoor,Chennaram,Ward,8,SC(W) Govu Indiramma,Elected
Balmoor,Gattuthuman,Ward,1,BC(G) Nune narayana,Elected
Balmoor,Gattuthuman,Ward,2,UR(G) Chanamoni Thirupathaiah,Elected
Balmoor,Gattuthuman,Ward,3,SC(G) Pagudala Venkatesh,Elected
Balmoor,Gattuthuman,Ward,4,SC(W) Ankuri Parwathamma,Elected
Balmoor,Gattuthuman,Ward,5,UR(W) Kammalapally Anusha,Elected
Balmoor,Gattuthuman,Ward,6,BC(W) Thogari venkatamma,Elected
Balmoor,Gattuthuman,Ward,7,BC(W) Avancha nagamma,Elected
Balmoor,Gattuthuman,Ward,8,UR(G) Battula Parashuramulu,Elected
Balmoor,Gattuthuman,Ward,9,UR(G) Chalamala Parameswar goud,Elected
Balmoor,Gattuthuman,Ward,10,UR(W) Adupala Rajitha,Elected
Balmoor,Godal,Ward,1,UR(W) Dudekula Shain begam,Elected
Balmoor,Godal,Ward,2,UR(G) Sayyad Jameel,Elected
Balmoor,Godal,Ward,3,SC(W) Guddati Balamma,Elected
Balmoor,Godal,Ward,4,SC(W) Gani Narayanamma,Elected
Balmoor,Godal,Ward,5,UR(G) Vavilala Alwal Reddy,Elected
Balmoor,Godal,Ward,6,UR(W) Medipuri Balamma,Elected
Balmoor,Godal,Ward,7,SC(G) Maddela Nagarjuna,Elected
Balmoor,Godal,Ward,8,BC(G) Balingamma,Elected
Balmoor,Godal,Ward,9,UR(W) Jillela Laxmamma,Elected
Balmoor,Godal,Ward,10,SC(G) Balaswamy Sama,Elected
Balmoor,Jinkunta,Ward,1,SC(W) Mandari Kashamma,Elected
Balmoor,Jinkunta,Ward,2,UR(G) Kaluri Chinaiah,Elected
Balmoor,Jinkunta,Ward,3,UR(W) Mamilla Devamma,Elected
Balmoor,Jinkunta,Ward,4,SC(G) Bijja Alivela,Elected
Balmoor,Jinkunta,Ward,5,UR(G) Koluvula Ramesh,Elected
Balmoor,Jinkunta,Ward,6,SC(G) Pole Yadaiah,Elected
Balmoor,Jinkunta,Ward,7,SC(W) Gudigamolla Laxmidevamma,Elected
Balmoor,Jinkunta,Ward,8,UR(W) Konda Sunitha,Elected
Balmoor,Jinkunta,Ward,9,BC(W) Shahin MD,Elected
Balmoor,Jinkunta,Ward,10,UR(G) Gunduri Krushnaiah,Elected
Balmoor,Kondanagula,Ward,1,ST(G) N Sunitha,Elected
Balmoor,Kondanagula,Ward,2,ST(G) Nimmala Raju,Elected
Balmoor,Kondanagula,Ward,3,UR(G) mohmed Yousuf,Elected
Balmoor,Kondanagula,Ward,4,ST(W) Katraju Laxmamma,Elected
Balmoor,Kondanagula,Ward,5,ST(G) Nenavath Venkatram,Elected
Balmoor,Kondanagula,Ward,6,ST(G) K Yadamma,Elected
Balmoor,Kondanagula,Ward,7,UR(W) naseem Begam,Elected
Balmoor,Kondanagula,Ward,8,UR(G) Jogu Thirupathaiah,Elected
Balmoor,Kondanagula,Ward,9,UR(W) Gudipalli Saritha,Elected
Balmoor,Kondanagula,Ward,10,UR(W) Gundroju Sujatha,Elected
Balmoor,Kondanagula,Ward,11,UR(G) Kotte Saidulu,Elected
