Mandal,Gram Panchayat,Ward,Category,Name,Status
Armur,Aloor,Ward,1,UR(W) Singedi Gangamani,Unanimous
Armur,Aloor,Ward,2,UR(G) Velma Gangareddy,Elected
Armur,Aloor,Ward,3,BC(W) Regulla Tejswini,Elected
Armur,Aloor,Ward,4,BC(W) Basakonda Muthemma,Elected
Armur,Aloor,Ward,5,BC(G) Dummaji Srinivas,Elected
Armur,Aloor,Ward,6,UR(G) Markanti Mahesh,Elected
Armur,Aloor,Ward,7,SC(W) Kavalla Shantha,Elected
Armur,Aloor,Ward,8,SC(G) Salakala Chinna Nallanna,Elected
Armur,Aloor,Ward,9,SC(W) Abba Anasuya,Elected
Armur,Aloor,Ward,10,SC(W) Gandham Rajagangu,Elected
Armur,Aloor,Ward,11,BC(W) Meena Kattula,Elected
Armur,Aloor,Ward,12,ST(W) Manthena Padma,Unanimous
Armur,Aloor,Ward,13,UR(W) Kunta Krushnaveni,Elected
Armur,Aloor,Ward,14,BC(G) Meera Ganga,Elected
Armur,Amdapoor,Ward,1,SC(G) THALARI RAJA NARSAIAH,Unanimous
Armur,Amdapoor,Ward,2,UR(W) DANDU GANGU,Elected
Armur,Amdapoor,Ward,3,ST(W) PUTTA GANGAMANI,Elected
Armur,Amdapoor,Ward,4,UR(W) SHARTHI GODAVARI,Unanimous
Armur,Amdapoor,Ward,5,SC(W) THALARI RADHA,Unanimous
Armur,Amdapoor,Ward,6,UR(G) JALDA ASHOK,Elected
Armur,Amdapoor,Ward,7,UR(G) KUSTAPURAM MOHAN,Elected
Armur,Amdapoor,Ward,8,SC(W) THALARI KAVERI,Elected
Armur,Ankapoor,Ward,1,BC(G) ABBAGONI KALYANI,Elected
Armur,Ankapoor,Ward,2,UR(G) PERKIT JAIPAL REDDY,Unanimous
Armur,Ankapoor,Ward,3,UR(G) SAYAVVA PAIDI,Unanimous
Armur,Ankapoor,Ward,4,UR(G) NADUKUDA BHOOMA REDDY,Unanimous
Armur,Ankapoor,Ward,5,BC(G) PUPPALA RAMESH,Elected
Armur,Ankapoor,Ward,6,BC(W) PADAKANTI PRIYANKA,Elected
Armur,Ankapoor,Ward,7,SC(G) KOLA MAHIPAL,Elected
Armur,Ankapoor,Ward,8,UR(G) MACCHARLA KISHOR,Elected
Armur,Ankapoor,Ward,9,BC(G) GOLLA BHUMESHWAR,Elected
Armur,Ankapoor,Ward,10,UR(G) NADUKUDA THUKARAM,Elected
Armur,Ankapoor,Ward,11,SC(G) MANGLARAM MANJULA,Elected
Armur,Ankapoor,Ward,12,SC(W) KALLEM SWAPNA,Unanimous
Armur,Ankapoor,Ward,13,BC(W) ALAKUNTA PADMA,Elected
Armur,Ankapoor,Ward,14,UR(W) SAMPANGI GANGU,Elected
Armur,Chepoor,Ward,1,SC(W) SARANGI POSANI,Elected
Armur,Chepoor,Ward,2,SC(G) SOKKAM NARSAIAH,Elected
Armur,Chepoor,Ward,3,UR(G) S RAJASHEKHAR,Elected
Armur,Chepoor,Ward,4,BC(W) BOMMENA LALITHA,Elected
Armur,Chepoor,Ward,5,ST(W) BURROLLA SWAROOPA,Elected
Armur,Chepoor,Ward,6,UR(W) KATRAJI SUMALATHA,Elected
Armur,Chepoor,Ward,7,UR(G) TOPARAM GANGASUMAN,Elected
Armur,Chepoor,Ward,8,UR(G) NADKUDA SRINIVAS,Elected
