Mandal,Gram Panchayat,Ward,Category,Name,Status
Asifabad,Thumpally,Ward,1,UR(G) HASAN KHAN,Unanimous
Asifabad,Thumpally,Ward,2,BC(W) Rekala Neelima,Unanimous
Asifabad,Thumpally,Ward,3,BC(W) RAPARTHY SUNEETA,Unanimous
Asifabad,Thumpally,Ward,4,SC(W) Matla Candrakala,Unanimous
Asifabad,Thumpally,Ward,5,ST(W) Kursanga Som Bai,Unanimous
Asifabad,Thumpally,Ward,6,ST(W) TEKAM VIJAYALAKSHMI,Unanimous
Asifabad,Thumpally,Ward,7,ST(W) TEKAM ESHWARI,Unanimous
Asifabad,Thumpally,Ward,8,ST(G) Tekam Chandu,Unanimous
Bejjur,Thummalaguda,Ward,1,UR(G) Chandkari Meerabai,Unanimous
Bejjur,Thummalaguda,Ward,2,UR(W) NeelaM sHANKARABAI,Unanimous
Bejjur,Thummalaguda,Ward,3,SC(W) Durgam Meena,Unanimous
Bejjur,Thummalaguda,Ward,4,UR(W) Jadi Pushpalatha,Elected
Bejjur,Thummalaguda,Ward,5,SC(G) Kanturi Jyothi,Elected
Bejjur,Thummalaguda,Ward,6,UR(G) Ippa Shekhar,Elected
Bejjur,Thummalaguda,Ward,7,SC(W) Bediki Parvathi,Unanimous
Bejjur,Thummalaguda,Ward,8,SC(G) Konda Prem Kumar,Elected
Dahegaon,Ainam,Ward,1,ST(W) Bheemidi rajamma,Unanimous
Dahegaon,Ainam,Ward,2,BC(W) Bura posakka,Unanimous
Dahegaon,Ainam,Ward,3,BC(W) CHAPLI LALITHA,Unanimous
Dahegaon,Ainam,Ward,4,BC(W) ALGAM BUJJAMMA,Unanimous
Dahegaon,Ainam,Ward,5,BC(G) BHEEMANKAR PRAKASH,Unanimous
Dahegaon,Ainam,Ward,6,BC(G) Chapile Tukaram,Unanimous
Dahegaon,Ainam,Ward,7,BC(G) THIVADI PRAHAKAR,Unanimous
Dahegaon,Ainam,Ward,8,SC(W) LAVANYA,Unanimous
Dahegaon,Ainam,Ward,9,SC(G) SHARATH JADI,Unanimous
Dahegaon,Ainam,Ward,10,BC(W) USHANI MAINU,Unanimous
Dahegaon,Digida,Ward,1,ST(G) Sidam Sravan Kumar,Unanimous
Dahegaon,Digida,Ward,2,ST(W) Sidam Aruna,Unanimous
Dahegaon,Digida,Ward,3,ST(W) Portitti Rajitha,Unanimous
Dahegaon,Digida,Ward,4,ST(G) Atram Vara prasad,Unanimous
Dahegaon,Digida,Ward,5,ST(G) kanaka Srinivas,Unanimous
