source_id,state,year,government_level,tier,language,document_format,district,body,file,url,landing_url,retrieved_at,sha256,bytes
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,stata-do,Mumbai,Brihanmumbai Municipal Corporation,1. mumbai_std.do,https://dataverse.harvard.edu/api/access/datafile/7345307,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:10.024610+00:00,26266ce06791f76e4610e83f0b95a7e2a4b1b80d67d3a7b14ed7d43f48384ec5,28466
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,stata-do,Mumbai,Brihanmumbai Municipal Corporation,6.fulldata_days_analysis.do,https://dataverse.harvard.edu/api/access/datafile/7345303,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:06.236837+00:00,1164fa2ee7248e4c6f7a822fe50ebe0c88173c5824631caaf604d62bf5263669,20895
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,digital-text,Mumbai,Brihanmumbai Municipal Corporation,Readme.pdf,https://dataverse.harvard.edu/api/access/datafile/7345305,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:08.017747+00:00,e2752a89a4c7310301259b624839c5278d59e43ef680146ccdbc5d9420f1f692,70946
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,bibtex,Mumbai,Brihanmumbai Municipal Corporation,Research_Proposal.bib,https://dataverse.harvard.edu/api/access/datafile/7345309,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:12.122593+00:00,4e69add42b635a375ace16fd1619cb60e4e496187f2f108cb48686aedba24dc8,1225
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,tabular,Mumbai,Brihanmumbai Municipal Corporation,fulldata_reshaped.tab,https://dataverse.harvard.edu/api/access/datafile/7345306,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:09.057358+00:00,e7c57dbbb93daeefc4a21b8b8da20b42c88287c1d929c90e3f8e68770e1f460f,90155
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,stata-do,Mumbai,Brihanmumbai Municipal Corporation,genindex1.do,https://dataverse.harvard.edu/api/access/datafile/7345304,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:06.880429+00:00,df5d94fc273744d3e1b2f996162c2576bb3b8906d447fcece692a3fa6e425acb,1477
harvard_dataverse_IO9SLQ_karekurve_lee_2025,Maharashtra,2007-2017,municipal_corporation,ulb_ward,English,tabular,Mumbai,Brihanmumbai Municipal Corporation,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IO9SLQ,2026-09-04T04:31:11.420024+00:00,84e22d9a14809a17a8ce0af5c4e65d0c27250bebc9b6261a813607ead9e17dbb,891234
